Instrument,Date,Earnings Per Share - Actual,Earnings Per Share - Mean,Earnings Per Share - Actual Surprise,Earnings Per Share – Coefficient of Variation,Market Capitalization,Revenue - Actual,Enterprise Value,Number of Analysts,Recommendation - Mean (1-5),Recommendation - Mean (1-5),"WACC Inflation Adjusted Risk Free Rate, (%)",Net Income after Tax,Price Target - Mean,Price Close
FOXA.OQ,2022-10-01,1.21,1.14282,5.878,5.59055669309253,16317983803.04,3192000000.0,18831983803.04,23,2.43478,2.45833,3.747421,613000000.0,37.925,30.68
FOXA.OQ,2022-07-01,0.74,0.75445,-1.915,5.29789913181788,17302199062.74,3033000000.0,19532199062.74,22,2.45833,2.34615,3.092855,308000000.0,42.275,32.16
FOXA.OQ,2022-04-01,0.81,0.87791,-7.735,11.079723434065,21423212743.52,3455000000.0,24187212743.52,24,2.34615,2.30769,2.325202,290000000.0,46.30435,39.45
FOXA.OQ,2022-01-01,0.13,0.03285,295.738,202.009132420091,20435627030.91,4441000000.0,24321627030.91,24,2.30769,2.35714,1.515266,-73000000.0,46.65217,36.9
FOXA.OQ,2021-10-01,1.11,1.03313,7.441,7.15205250065335,22303009991.34,3045000000.0,25147009991.34,25,2.35714,2.48148,1.527139,708000000.0,44.5,40.11
TT.N,2022-10-01,2.27,2.1185,7.151,1.50625442530092,33554991336.03,4372000000.0,37322291336.03,22,2.66667,2.66667,3.29282453331443,560300000.0,169.76471,144.81
TT.N,2022-07-01,2.16,2.10081,2.818,0.888704832897787,30371449238.91,4190400000.0,34133549238.91,22,2.66667,2.70833,2.91936963920711,516500000.0,158.29412,129.87
TT.N,2022-04-01,1.12,0.98805,13.355,2.32882951267648,35661266495.7,3355500000.0,39173766495.7,22,2.70833,2.70833,2.14571187856126,270400000.0,177.10526,152.7
TT.N,2022-01-01,1.36,1.31455,3.458,1.13498915978852,47990242161.34,3569000000.0,50690342161.34,22,2.70833,2.65217,1.29346942920754,329100000.0,197.63158,202.03
TT.N,2021-10-01,1.8,1.84376,-2.373,2.0870395279212,41023142572.95,3719800000.0,43138042572.95,21,2.65217,2.54546,1.32963714211419,422000000.0,201.0,172.65
TSN.N,2022-10-01,1.63,1.7285,-5.699,9.46022562915823,23710229537.25,13737000000.0,31109229537.25,11,2.64286,2.46667,3.747421,537000000.0,85.26364,65.93
TSN.N,2022-07-01,1.94,1.97791,-1.917,5.75910936291338,30822083195.75,13495000000.0,38228083195.75,11,2.46667,2.4,3.092855,753000000.0,95.66667,86.06
TSN.N,2022-04-01,2.29,1.90818,20.01,12.0973912314352,32998884064.96,13117000000.0,40338884064.96,11,2.4,2.2,2.325202,833000000.0,99.90909,89.63
TSN.N,2022-01-01,2.87,1.9028,50.83,9.28999369350431,31646164103.32,12933000000.0,38193164103.32,11,2.2,2.2,1.515266,1126000000.0,97.90909,87.16
TSN.N,2021-10-01,2.3,2.0275,13.44,20.7235511713933,28569530324.8,12811000000.0,35541530324.8,11,2.2,2.14286,1.527139,1358000000.0,88.41667,78.94
AKAM.OQ,2022-10-01,1.26,1.22318,3.01,0.984319560489871,12767437725.76,881896000.0,14187436725.76,17,2.55,2.35,3.747421,108154000.0,105.825,80.32
AKAM.OQ,2022-07-01,1.35,1.3058,3.385,1.27967529483841,14521470000.0,903332000.0,16188818000.0,16,2.35,2.15,3.092855,119537000.0,116.175,91.33
AKAM.OQ,2022-04-01,1.39,1.42012,-2.121,1.08582373320564,19209991880.2,903647000.0,21060049880.2,17,2.15,2.15,2.325202,126798000.0,132.8,119.39
AKAM.OQ,2022-01-01,1.49,1.41871,5.025,1.18628895264007,19016649368.64,905358000.0,19914621368.64,17,2.15,2.125,1.515266,161964000.0,137.66667,117.04
AKAM.OQ,2021-10-01,1.45,1.3858,4.633,1.42444797229037,17030373070.19,860333000.0,17071646070.19,15,2.125,2.0,1.527139,179980000.0,132.84615,104.59
LUV.N,2022-10-01,0.5,0.42371,18.005,12.0908168322674,18298918965.24,6220000000.0,13321918965.24,15,2.05,1.95,3.747421,277000000.0,48.2,30.84
LUV.N,2022-07-01,1.3,1.185,9.705,5.1620253164557,21417586540.56,6728000000.0,15525586540.56,14,1.95,2.18182,3.092855,760000000.0,53.46667,36.12
LUV.N,2022-04-01,-0.32,-0.30441,-5.121,-38.2379028284222,27152291656.8,4694000000.0,22136291656.8,17,2.18182,2.22727,2.325202,-278000000.0,54.64944,45.8
LUV.N,2022-01-01,0.14,0.06794,106.064,254.651162790698,25357848815.88,5051000000.0,20580848815.88,17,2.22727,1.90476,1.515266,68000000.0,54.76056,42.84
LUV.N,2021-10-01,-0.23,-0.27312,15.788,-28.042618629174,30428279566.51,4679000000.0,25662279566.51,17,1.90476,1.95238,1.527139,446000000.0,65.24684,51.43
INVH.N,2022-10-01,0.13,0.155,-16.129,11.6322580645161,20647312626.93,568675000.0,28135301626.93,8,1.90476,1.95455,3.747421,79429000.0,42.26316,33.77
INVH.N,2022-07-01,0.18,0.15222,18.25,13.7695440809355,21716605562.22,557300000.0,29245818562.22,10,1.95455,1.86364,3.092855,111505000.0,43.45,35.58
INVH.N,2022-04-01,0.15,0.1425,5.263,10.9543859649123,24437276506.3,532310000.0,31873005506.3,10,1.86364,1.9,2.325202,93003000.0,47.1,40.18
INVH.N,2022-01-01,0.12,0.12375,-3.03,16.630303030303,27251400158.92,520225000.0,34686739158.92,9,1.9,1.84211,1.515266,74871000.0,47.63158,45.34
INVH.N,2021-10-01,0.12,0.09625,24.675,13.6831168831169,22791402334.91,509532000.0,30081602334.91,9,1.84211,1.88889,1.527139,69495000.0,45.89474,38.33
TSCO.OQ,2022-10-01,2.1,2.07346,1.28,2.31255968284896,20600506331.92,3270804000.0,21505791331.92,26,2.125,2.12903,3.747421,234137000.0,231.77778,185.88
TSCO.OQ,2022-07-01,3.53,3.50708,0.654,1.56768593815938,22708614035.16,3903406000.0,23204564035.16,25,2.12903,2.1875,3.092855,396478000.0,240.76,193.85
TSCO.OQ,2022-04-01,1.65,1.41527,16.586,5.308527701428,26040372485.4,3024132000.0,26662527485.4,27,2.1875,2.24242,2.325202,187227000.0,245.92308,233.37
TSCO.OQ,2022-01-01,1.93,1.84969,4.342,2.56367283166368,25980532701.48,3319284000.0,26125629701.48,27,2.24242,2.36364,1.515266,221338000.0,237.11539,238.6
TSCO.OQ,2021-10-01,1.95,1.65841,17.583,4.72862561127827,23983080785.28,3017926000.0,23891519785.28,28,2.36364,2.3125,1.527139,224400000.0,218.03846,202.61
AON.N,2022-10-01,2.02,1.99471,1.268,2.56077324523364,56500628953.59,2696000000.0,60027628953.59,16,2.94118,2.9375,3.29282453331443,418000000.0,303.76923,267.87
AON.N,2022-07-01,2.63,2.55633,2.882,2.1143592572164,57275690691.36,2983000000.0,60387690691.36,15,2.9375,2.875,2.91936963920711,514000000.0,303.58333,269.68
AON.N,2022-04-01,4.83,4.81167,0.381,1.6345676241305,69666734509.8,3670000000.0,72356734509.8,15,2.875,2.875,2.14571187856126,1048000000.0,319.09091,325.63
AON.N,2022-01-01,3.71,3.3494,10.766,3.69439302561653,66223107947.36,3080000000.0,68840107947.36,15,2.875,2.66667,1.29346942920754,873000000.0,317.5,300.56
AON.N,2021-10-01,1.74,1.70429,2.095,6.29529012081277,64511762198.19,2702000000.0,65721762198.19,14,2.66667,2.53333,1.32963714211419,-891000000.0,301.81818,285.77
AMZN.OQ,2022-10-01,0.17,0.2154,-21.077,35.6081708449396,1152374000000.0,127101000000.0,1180463000000.0,41,1.75472,1.75862,3.747421,2875000000.0,163.09021,113.0
AMZN.OQ,2022-07-01,0.18,0.14412,24.897,72.4882042742159,1081536430000.0,121234000000.0,1109345430000.0,43,1.75862,1.72414,3.092855,-2016000000.0,170.18971,106.21
AMZN.OQ,2022-04-01,0.369,0.41788,-11.698,13.3267923805877,1657815739088.25,116444000000.0,1669611739088.25,43,1.72414,1.65455,2.325202,-3843000000.0,199.08546,162.9975
AMZN.OQ,2022-01-01,0.29,0.17848,62.481,44.0329448677723,1691002595270.8,137412000000.0,1668941595270.8,43,1.65455,1.66071,1.515266,14322000000.0,205.09706,166.717
AMZN.OQ,2021-10-01,0.306,0.44597,-31.385,19.5977307890665,1663677365820.8,110812000000.0,1660263365820.8,41,1.66071,1.67308,1.527139,3160000000.0,207.08628,164.252
MS.N,2022-10-01,1.47,1.48626,-1.094,7.46571932232584,177548037721.7,12986000000.0,365533037721.7,20,2.14815,2.06897,3.747421,3724000000.0,94.3087,79.01
MS.N,2022-07-01,1.39,1.53075,-9.195,7.20300506287767,170597397616.35,13132000000.0,344520397616.35,21,2.06897,2.13793,3.092855,3512000000.0,95.55833,76.06
MS.N,2022-04-01,2.02,1.68479,19.896,6.25359837131037,145266015172.74,14801000000.0,315103015172.74,21,2.13793,2.13793,2.325202,4168000000.0,108.55,87.4
MS.N,2022-01-01,2.01,1.9099,5.241,4.72851981779151,123984355935.44,14524000000.0,304345355935.44,22,2.13793,2.14286,1.515266,3412000000.0,115.02174,98.16
MS.N,2021-10-01,1.98,1.6846,17.535,3.6774308441173,76236392416.0,14753000000.0,244152392416.0,21,2.14286,2.0,1.527139,2751000000.0,110.26304,97.31
BRKb.N,2022-07-01,4.21,3.32667,26.553,3.72504636768901,602011306312.64,76180000000.0,624105306312.64,3,2.8,2.8,3.747421,-43376000000.0,370.0,267.02
BRKb.N,2022-04-01,3.18,2.8,13.571,4.87071428571429,779542323104.29,68832000000.0,801669323104.29,3,2.8,2.8,3.092855,5585000000.0,357.5,273.02
BRKb.N,2022-01-01,3.27,2.88333,13.411,5.84705878272692,669122034349.0,71798000000.0,645396034349.0,3,2.8,2.25,2.325202,39898000000.0,345.5,352.91
BRKb.N,2021-10-01,2.87,2.98667,-3.906,3.46171488647892,618228147293.34,70583000000.0,592590147293.34,4,2.25,2.25,1.515266,10644000000.0,337.0,299.0
BRKb.N,2021-07-01,2.93,2.6,12.692,5.16961538461538,635744177803.76,96508000000.0,615300177803.76,3,2.25,2.25,1.527139,28425000000.0,310.0,272.94
GOOG.OQ,2022-10-01,1.06,1.24839,-15.09,6.50758176531372,1243730650000.0,69092000000.0,1142538650000.0,34,1.46154,1.53846,3.747421,13910000000.0,143.85,96.15
GOOG.OQ,2022-07-01,1.21,1.29523,-6.581,6.54632767925388,1437608994806.25,69685000000.0,1327427994806.25,33,1.53846,1.46154,3.092855,16002000000.0,148.95,109.3725
GOOG.OQ,2022-04-01,1.231,1.29361,-4.84,7.83002605112824,1842066627198.91,68011000000.0,1723068627198.91,34,1.46154,1.45455,2.325202,16436000000.0,162.66667,139.6495
GOOG.OQ,2022-01-01,1.5345,1.3756,11.551,6.92861296888631,1921854645843.66,75325000000.0,1797135645843.66,32,1.45455,1.61539,1.515266,20642000000.0,172.66667,144.6795
GOOG.OQ,2021-10-01,1.3995,1.17365,19.244,9.7354407191241,1779953987630.97,65118000000.0,1652487987630.97,31,1.61539,1.58333,1.527139,18936000000.0,159.52778,133.2655
KR.N,2022-07-01,0.9,0.82653,8.889,9.68385902508076,33781605587.01,34638000000.0,45938605587.01,20,2.77778,2.82143,3.747421,732000000.0,54.17625,43.75
KR.N,2022-04-01,1.45,1.29744,11.759,5.51547663090393,35412443024.46,44600000000.0,47651443024.46,20,2.82143,2.82759,3.092855,666000000.0,55.45833,47.33
KR.N,2022-01-01,0.91,0.7366,23.541,5.85120825414065,31961559367.08,33048000000.0,43481559367.08,22,2.82759,2.7931,2.325202,569000000.0,48.836,57.37
KR.N,2021-10-01,0.78,0.66285,17.674,6.74662442483216,31470780854.48,31860000000.0,42875780854.48,22,2.7931,2.78571,1.515266,485000000.0,43.81923,45.26
KR.N,2021-07-01,0.8,0.64222,24.568,7.00850175952166,31989262161.99,31682000000.0,43899262161.99,21,2.78571,2.84615,1.527139,469000000.0,40.892,40.43
BKNG.OQ,2022-10-01,53.03,49.91736,6.236,4.50636812523739,65245703776.08,6052000000.0,65292703776.08,27,2.21212,2.20588,3.747421,1666000000.0,2310.24074,1643.21
BKNG.OQ,2022-07-01,19.08,17.48382,9.13,12.3191041774624,70218452268.99,4294000000.0,67850452268.99,27,2.20588,2.22857,3.092855,857000000.0,2478.53571,1748.99
BKNG.OQ,2022-04-01,3.9,0.897,334.783,266.960981047938,95710316503.75,2695000000.0,94929316503.75,28,2.22857,2.41177,2.325202,-700000000.0,2669.03448,2348.45
BKNG.OQ,2022-01-01,15.83,13.64046,16.052,14.5756814652878,98520745116.55,2981000000.0,98294745116.55,29,2.41177,2.61765,1.515266,618000000.0,2721.10926,2399.23
BKNG.OQ,2021-10-01,37.7,32.89663,14.601,20.4447081661556,97479341902.77,4676000000.0,96348341902.77,30,2.61765,2.60606,1.527139,769000000.0,2594.89286,2373.87
STZ.N,2022-10-01,3.17,2.80969,12.824,5.11942598649673,46954886957.8,2655100000.0,58061886957.8,18,2.0,2.08333,3.747421,-1140700000.0,275.09524,229.68
STZ.N,2022-04-01,2.66,2.512,5.892,3.4171974522293,45975370026.93,2363200000.0,57177970026.93,19,2.08333,2.08333,3.092855,399300000.0,270.76191,233.06
STZ.N,2022-04-01,2.37,2.10419,12.632,8.18319638435693,40486965452.74,2102500000.0,51019965452.74,19,2.08333,2.04167,2.325202,405600000.0,272.61905,230.32
STZ.N,2022-01-01,3.12,2.76306,12.918,6.61874877852815,42252426464.67,2320600000.0,52531726464.67,19,2.04167,2.08696,1.515266,480800000.0,270.68182,250.97
STZ.N,2021-10-01,2.38,2.77081,-14.105,4.70584413943937,40577859599.72,2371100000.0,51379859599.72,19,2.08696,2.08696,1.527139,11900000.0,262.09091,210.69
WBD.OQ,2022-10-01,-0.95,-0.2095,-353.461,-165.255369928401,27917317901.5,9823000000.0,77195317901.5,22,2.5,2.40741,3.747421,-2285000000.0,23.2,11.5
WBD.OQ,2022-07-01,0.82,0.02111,3784.211,1178.73045949787,32568251915.1,10823000000.0,84326251915.1,23,2.40741,2.5,3.092855,-3408000000.0,28.45,13.42
WBD.OQ,2022-04-01,0.69,0.04,1625.0,774,12700465008.19,3159000000.0,24530465008.19,21,2.5,2.47619,2.325202,475000000.0,36.47368,24.92
WBD.OQ,2022-01-01,0.08,0.82853,-90.344,16.1068398247499,11737231309.66,3187000000.0,24643231309.66,22,2.47619,2.63636,1.515266,91000000.0,37.52941,23.54
WBD.OQ,2021-10-01,0.24,0.40615,-40.909,20.8543641511757,12630672782.17,3150000000.0,26086672782.17,23,2.63636,2.61905,1.527139,197000000.0,38.22222,25.38
ABBV.N,2022-10-01,3.66,3.5732,2.429,1.21347811485503,237296230593.95,14812000000.0,295056230593.95,15,2.24,2.2,3.747421,3952000000.0,157.99524,134.21
ABBV.N,2022-07-01,3.37,3.31413,1.686,2.15290287345397,270650580312.28,14583000000.0,333656580312.28,15,2.2,2.08,3.092855,928000000.0,162.28455,153.16
ABBV.N,2022-04-01,3.24,3.14163,3.131,0.87852484219975,286332449029.64,13538000000.0,352265449029.64,16,2.08,2.0,2.325202,4493000000.0,163.90261,162.11
ABBV.N,2022-01-01,3.31,3.28575,0.738,1.31476831773568,239371014961.0,14886000000.0,306253014961.0,16,2.0,1.91667,1.515266,4045000000.0,143.44609,135.4
ABBV.N,2021-10-01,3.33,3.22292,3.323,1.03012175294454,190625224636.84,14342000000.0,259124224636.84,15,1.91667,1.96,1.527139,3180000000.0,127.23909,107.87
STLD.OQ,2022-10-01,5.46,5.09313,7.203,4.84122730030453,12956231222.55,5651707000.0,13951643222.55,10,2.46154,2.53846,3.747421,918475000.0,87.59091,70.95
STLD.OQ,2022-07-01,6.73,6.049,11.258,9.97371466358076,12481844029.2,6212878000.0,14132542029.2,10,2.53846,2.38462,3.092855,1214652000.0,85.48182,66.15
STLD.OQ,2022-04-01,6.02,5.66113,6.339,6.74035042473852,15811519194.27,5569902000.0,17714310194.27,11,2.38462,2.38462,2.325202,1107354000.0,88.65,83.43
STLD.OQ,2022-01-01,5.78,5.72289,0.998,9.61210157804885,12317867597.82,5310657000.0,14195405597.82,10,2.38462,2.25,1.515266,1095697000.0,77.04546,62.07
STLD.OQ,2021-10-01,4.96,4.76644,4.061,6.76144040415908,11936579877.84,5088288000.0,13930117877.84,10,2.25,2.1,1.527139,1000159000.0,78.72727,58.48
MA.N,2022-10-01,2.68,2.56379,4.533,2.34730613661805,274779372881.16,5756000000.0,281350372881.16,29,1.81579,1.82927,3.747421,2499000000.0,399.02857,284.34
MA.N,2022-07-01,2.56,2.35783,8.574,2.49169787474076,305384640000.0,5491000000.0,313597640000.0,31,1.82927,1.775,3.092855,2275000000.0,419.72973,315.48
MA.N,2022-04-01,2.76,2.1673,27.347,4.98315876897522,349330529769.82,5136000000.0,356744529769.82,30,1.775,1.8,2.325202,2631000000.0,431.54722,357.38
MA.N,2022-01-01,2.35,2.2093,6.369,1.81460191010727,352133600000.0,5216000000.0,358240600000.0,30,1.8,1.82927,1.515266,2379000000.0,427.59474,359.32
MA.N,2021-10-01,2.37,2.19414,8.015,2.76828278961233,343081946602.56,4985000000.0,350125946602.56,30,1.82927,1.7907,1.527139,2414000000.0,433.38056,347.68
XOM.N,2022-10-01,4.45,3.79259,17.334,8.68192976303792,359542580000.0,112070000000.0,381506580000.0,20,2.25,2.36667,3.747421,20198000000.0,110.88,87.31
XOM.N,2022-07-01,4.14,3.73744,10.771,11.3149642536067,356916372303.8,115681000000.0,392130372303.8,20,2.36667,2.46667,3.092855,18574000000.0,102.20385,85.64
XOM.N,2022-04-01,2.07,2.12235,-2.467,9.00652578509671,347913945861.24,90500000000.0,391687945861.24,18,2.46667,2.59375,2.325202,5750000000.0,95.05,82.59
XOM.N,2022-01-01,2.05,1.93762,5.8,6.7190677222572,259051954878.41,84965000000.0,307059954878.41,21,2.59375,2.65625,1.515266,9026000000.0,77.99259,61.19
XOM.N,2021-10-01,1.58,1.5586,1.373,4.84024124214038,249018401469.98,73786000000.0,307772401469.98,22,2.65625,2.6129,1.527139,6942000000.0,70.48214,58.82
SWK.N,2022-10-01,0.76,0.7035,8.031,5.96588486140725,11117226694.05,4119600000.0,19251826694.05,16,2.71429,2.59091,3.747421,36600000.0,100.0,75.21
SWK.N,2022-07-01,1.77,2.11529,-16.324,3.21752572933262,16196995259.99,4393000000.0,27723095259.99,16,2.59091,2.42857,3.092855,78700000.0,135.76923,104.86
SWK.N,2022-04-01,2.1,1.69857,23.633,2.32195317237441,21263793167.5,4448000000.0,32163393167.5,15,2.42857,2.27273,2.325202,155600000.0,174.23077,139.79
SWK.N,2022-01-01,2.43,2.05067,18.498,1.78478253448873,30751324258.82,4068300000.0,37827224258.82,17,2.27273,2.09524,1.515266,288500000.0,220.2,188.62
SWK.N,2021-10-01,2.77,2.47313,12.004,3.69976507502638,28497177180.9,4263200000.0,33355477180.9,16,2.09524,2.2,1.527139,369700000.0,224.5,175.31
HRL.N,2022-07-01,0.4,0.4091,-2.224,2.55438768027377,26942383057.3,3034414000.0,29382091057.3,11,3.0,3.0,3.747421,218826000.0,46.77778,45.44
HRL.N,2022-04-01,0.48,0.469,2.345,2.4818763326226,28552424787.9,3096559000.0,30975224787.9,11,3.0,3.07692,3.092855,261679000.0,46.25,47.36
HRL.N,2022-01-01,0.44,0.43682,0.728,3.85055629321002,25625578691.27,3044358000.0,28102665691.27,11,3.07692,3.07692,2.325202,239710000.0,47.375,51.54
HRL.N,2021-10-01,0.51,0.4985,2.307,3.41825476429288,22961006272.88,3454751000.0,25655695272.88,11,3.07692,3.16667,1.515266,281750000.0,46.55556,48.81
HRL.N,2021-07-01,0.39,0.39125,-0.32,7.60894568690096,25661826050.04,2863670000.0,28682533050.04,11,3.16667,3.16667,1.527139,177074000.0,45.88889,41.0
INTC.OQ,2022-10-01,0.59,0.32473,81.689,13.5805130416038,105811620000.0,15338000000.0,122775620000.0,31,3.14286,2.90698,3.747421,993000000.0,33.37647,25.77
INTC.OQ,2022-07-01,0.29,0.69552,-58.305,3.76696572348746,148594260000.0,15321000000.0,156980260000.0,30,2.90698,2.89362,3.092855,-438000000.0,47.55028,37.41
INTC.OQ,2022-04-01,0.87,0.80546,8.013,1.82256102103146,196707162635.6,18353000000.0,195258162635.6,34,2.89362,2.87755,2.325202,3431000000.0,53.23525,49.56
INTC.OQ,2022-01-01,1.09,0.90559,20.364,1.57908104108924,208677770000.0,19532000000.0,217525770000.0,34,2.87755,2.84783,1.515266,4527000000.0,56.23683,51.5
INTC.OQ,2021-10-01,1.71,1.10703,54.467,1.93852018463818,219970540000.0,18087000000.0,225639540000.0,34,2.84783,2.83721,1.527139,5003000000.0,60.28462,53.28
TRMB.OQ,2022-10-01,0.66,0.66092,-0.139,2.64631120256612,13440368074.86,884900000.0,14719868074.86,13,2.06667,2.0,3.747421,85800000.0,71.66667,54.27
TRMB.OQ,2022-07-01,0.64,0.62064,3.119,6.67375612271204,14505761951.28,941200000.0,15449761951.28,11,2.0,2.15385,3.092855,168000000.0,84.0,58.23
TRMB.OQ,2022-04-01,0.73,0.675,8.148,5.25481481481482,18221944975.5,993700000.0,19158444975.5,12,2.15385,2.14286,2.325202,110300000.0,92.71429,72.14
TRMB.OQ,2022-01-01,0.62,0.62577,-0.922,5.33582626204516,21885421436.91,926000000.0,22852921436.91,13,2.14286,2.07692,1.515266,115300000.0,93.875,87.19
TRMB.OQ,2021-10-01,0.66,0.59439,11.038,5.24571409344033,21171297460.46,901400000.0,21979997460.46,14,2.07692,2.0,1.527139,124000000.0,95.22222,82.25
WBA.OQ,2022-10-01,0.8,0.77053,3.825,3.31330382983141,30300838184.06,32449000000.0,45571838184.06,15,3.15,3.15,3.747421,-523000000.0,38.96429,31.4
WBA.OQ,2022-04-01,0.96,0.92273,4.039,5.63978628634595,37880369013.33,32597000000.0,52739369013.33,15,3.15,3.04762,3.092855,224000000.0,44.33333,37.9
WBA.OQ,2022-01-01,1.59,1.39607,13.891,4.57426919853589,39811318955.76,33756000000.0,57213318955.76,16,3.04762,3.04546,2.325202,775000000.0,52.01765,44.77
WBA.OQ,2022-01-01,1.68,1.32743,26.56,9.91841377699766,38779433638.4,33901000000.0,56593433638.4,17,3.04546,3.0,1.515266,3539000000.0,53.02222,52.16
WBA.OQ,2021-10-01,1.17,1.0185,14.875,3.38635247913598,43898105779.5,34262000000.0,53417105779.5,18,3.0,2.90476,1.527139,321000000.0,51.78125,47.05
OMC.N,2022-10-01,1.77,1.6815,5.263,2.7885816235504,12923529854.58,3443400000.0,15987129854.58,9,2.64286,2.53846,3.747421,382200000.0,77.09091,63.09
OMC.N,2022-07-01,1.68,1.57075,6.955,5.17905459175553,13086656029.24,3567200000.0,16253156029.24,9,2.53846,2.5,3.092855,368400000.0,80.75,63.61
OMC.N,2022-04-01,1.39,1.30829,6.246,2.47880821530395,17565704394.16,3410300000.0,20160504394.16,8,2.5,2.61539,2.325202,194700000.0,91.2,84.88
OMC.N,2022-01-01,1.95,1.73111,12.645,3.80680603774457,15574162906.94,3855900000.0,,11,2.61539,2.64286,1.515266,423400000.0,85.90909,73.27
OMC.N,2021-10-01,1.65,1.3572,21.574,6.0271146478043,15535982594.14,3435000000.0,17139482594.14,11,2.64286,2.64286,1.527139,366200000.0,83.46154,72.46
GLW.N,2022-10-01,0.51,0.51133,-0.26,2.039778616549,23883460000.0,3666000000.0,29250460000.0,12,2.06667,2.0,3.747421,226000000.0,38.17692,29.02
GLW.N,2022-07-01,0.57,0.56458,0.96,2.29905416415743,25964240000.0,3762000000.0,31381240000.0,12,2.0,1.92857,3.092855,584000000.0,41.40833,31.51
GLW.N,2022-04-01,0.54,0.49642,8.779,3.07400991096249,31220304971.18,3744000000.0,36397304971.18,12,1.92857,2.0,2.325202,581000000.0,46.36364,36.91
GLW.N,2022-01-01,0.54,0.51915,4.016,2.31147067321583,31772396928.57,3714000000.0,36880396928.57,13,2.0,1.93333,1.515266,487000000.0,44.91667,37.23
GLW.N,2021-10-01,0.56,0.57654,-2.869,2.13515107364623,31163632387.21,3639000000.0,36230632387.21,13,1.93333,1.92308,1.527139,384000000.0,46.38462,36.49
CRM.N,2022-07-01,1.19,1.02117,16.533,2.03981707257362,183099900000.0,7720000000.0,180165900000.0,39,1.86275,1.83019,3.747421,68000000.0,237.60489,143.84
CRM.N,2022-04-01,0.98,0.93631,4.666,1.53261206224434,174800928020.42,7411000000.0,171894928020.42,40,1.83019,1.84615,3.092855,28000000.0,257.75809,165.04
CRM.N,2022-01-01,0.84,0.73881,13.696,4.34888536971616,229140550000.0,7326000000.0,229199550000.0,40,1.84615,1.84314,2.325202,-28000000.0,305.62,212.32
CRM.N,2021-10-01,1.27,0.92032,37.996,1.72005389429764,293396510000.0,6863000000.0,294597510000.0,40,1.84314,1.87755,1.515266,468000000.0,326.28667,254.13
CRM.N,2021-07-01,1.48,0.91744,61.319,2.1603592605511,224027180000.0,6340000000.0,226307180000.0,37,1.87755,1.88889,1.527139,535000000.0,282.84091,271.22
SBUX.OQ,2022-10-01,0.81,0.72196,12.195,5.14017397085711,96679924000.0,8414200000.0,108548824000.0,28,2.45946,2.42857,3.747421,878600000.0,96.57742,84.26
SBUX.OQ,2022-07-01,0.84,0.75285,11.576,10.040512718337,90903294000.0,8150100000.0,102786394000.0,27,2.42857,2.38889,3.092855,913700000.0,94.68966,76.39
