Instrument,Date,GICS Industry Group Name,Earnings Per Share - Actual Surprise,Earnings Per Share - Actual Surprise AbsVals,Earnings Per Share – Coefficient of Variation,Number of Analysts,Recommendation - Mean (1-5),Recommendation change,Recommendation - Mean (1-5).1,Price Target - Standard Deviation
OTIS.N,2020-07-01,Capital Goods,27.962,27.962,5.64860727098234,8.0,,,,
OTIS.N,2020-10-01,Capital Goods,23.338,23.338,2.47211497211497,9.0,,,,
OTIS.N,2021-01-01,Capital Goods,11.906,11.906,3.13845840822001,9.0,,,,
OTIS.N,2021-04-01,Capital Goods,14.763,14.763,1.94459498230737,9.0,,,,
OTIS.N,2021-07-01,Capital Goods,10.318,10.318,2.54430185306727,9.0,,,,
OTIS.N,2021-10-01,Capital Goods,5.319,5.319,1.32264638700059,9.0,,,,
OTIS.N,2022-01-01,Capital Goods,5.795,5.795,1.11966615728224,9.0,,,,
OTIS.N,2022-04-01,Capital Goods,4.655,4.655,1.48555895344886,8.0,,,,
OTIS.N,2022-07-01,Capital Goods,9.746,9.746,1.08214335847275,9.0,,,,
OTIS.N,2022-10-01,Capital Goods,2.223,2.223,0.928954766164069,10.0,2.4375,0.0,2.4375,6.64737
ALLE.N,2014-01-01,Capital Goods,-1.695,1.695,8.64237288135593,3.0,2.0,,,3.84057
ALLE.N,2014-04-01,Capital Goods,0.171,0.171,9.0973249857712,4.0,1.8,,,1.74356
ALLE.N,2014-07-01,Capital Goods,-4.038,4.038,0.633976748942061,4.0,1.75,,,1.78536
ALLE.N,2014-10-01,Capital Goods,5.101,5.101,2.83616692426584,7.0,1.85714,,,1.73205
ALLE.N,2015-01-01,Capital Goods,11.812,11.812,2.08324138235424,7.0,2.0,,,0.95743
ALLE.N,2015-04-01,Capital Goods,8.944,8.944,3.46484950761541,8.0,2.125,,,2.05039
ALLE.N,2015-07-01,Capital Goods,0.888,0.888,2.23943161634103,8.0,2.125,,,2.29463
ALLE.N,2015-10-01,Capital Goods,18.235,18.235,1.62830448137153,9.0,2.0,,,2.44949
ALLE.N,2016-01-01,Capital Goods,21.121,21.121,2.01143168209036,10.0,1.6,,,3.55097
ALLE.N,2016-04-01,Capital Goods,-5.25,5.25,3.96551724137931,10.0,1.6,,,3.57071
ALLE.N,2016-07-01,Capital Goods,10.044,10.044,4.03161264505802,11.0,1.72727,,,4.02155
ALLE.N,2016-10-01,Capital Goods,-2.124,2.124,1.5133974615336,11.0,1.75,,,2.83549
ALLE.N,2017-01-01,Capital Goods,-7.139,7.139,1.1877056416018,11.0,1.66667,,,4.36463
ALLE.N,2017-04-01,Capital Goods,5.61,5.61,2.39721072885623,9.0,1.8,,,5.13414
ALLE.N,2017-07-01,Capital Goods,10.57,10.57,2.46042893145663,10.0,2.09091,,,4.32335
ALLE.N,2017-10-01,Capital Goods,0.135,0.135,0.909064135161933,9.0,2.2,,,5.90877
ALLE.N,2018-01-01,Capital Goods,19.355,19.355,1.42258064516129,8.0,2.0,,,6.51684
ALLE.N,2018-04-01,Capital Goods,-5.744,5.744,2.15964653902798,8.0,2.11111,,,4.80722
ALLE.N,2018-07-01,Capital Goods,4.79,4.79,1.32287108294351,7.0,2.125,,,5.89708
ALLE.N,2018-10-01,Capital Goods,1.3,1.3,0.869694124623215,9.0,2.2,,,6.58468
ALLE.N,2019-01-01,Capital Goods,0.182,0.182,0.930381513902347,9.0,2.2,,,6.78233
ALLE.N,2019-04-01,Capital Goods,1.57,1.57,1.66666666666667,10.0,2.45455,,,7.60263
ALLE.N,2019-07-01,Capital Goods,-4.372,4.372,1.26062537947784,10.0,2.54546,,,10.58348
ALLE.N,2019-10-01,Capital Goods,10.994,10.994,1.62337662337662,10.0,2.54546,,,8.25669
ALLE.N,2020-01-01,Capital Goods,-0.629,0.629,1.92454002018477,10.0,3.0,,,8.58652
ALLE.N,2020-04-01,Capital Goods,17.025,17.025,6.43974344548217,10.0,3.0,,,9.78787
ALLE.N,2020-07-01,Capital Goods,9.051,9.051,8.20136551135556,11.0,3.09091,,,8.00617
ALLE.N,2020-10-01,Capital Goods,36.59,36.59,5.39651900804816,12.0,3.08333,,,5.55068
ALLE.N,2021-01-01,Capital Goods,24.933,24.933,3.35977327609337,11.0,2.90909,,,9.97157
ALLE.N,2021-04-01,Capital Goods,17.606,17.606,4.22987965031949,11.0,2.63636,,,12.14249
ALLE.N,2021-07-01,Capital Goods,-0.268,0.268,3.97340485814665,11.0,2.63636,,,11.74904
ALLE.N,2021-10-01,Capital Goods,21.243,21.243,4.59092074890998,13.0,2.53846,,,11.91221
ALLE.N,2022-01-01,Capital Goods,9.298,9.298,3.30454818476324,14.0,2.6,,,9.724
ALLE.N,2022-04-01,Capital Goods,9.672,9.672,6.17953343446353,15.0,2.53333,,,10.39231
ALLE.N,2022-07-01,Capital Goods,2.644,2.644,2.94970443017584,14.0,2.6,,,11.40954
ALLE.N,2022-10-01,Capital Goods,11.314,11.314,2.02469269875315,14.0,2.6,0.0,2.6,9.20574
ED.N,2013-01-01,Utilities,-5.372,5.372,3.69049741486896,12.0,3.0,-0.25,3.25,2.62467
ED.N,2013-04-01,Utilities,3.311,3.311,5.5472120452654,13.0,3.11765,0.1176499999999998,3.0,4.17587
ED.N,2013-07-01,Utilities,-3.392,3.392,4.70745288155838,13.0,3.05263,-0.0650199999999996,3.11765,4.19365
ED.N,2013-10-01,Utilities,4.24,4.24,1.94252711649528,15.0,3.0,-0.0526300000000001,3.05263,2.96348
ED.N,2014-01-01,Utilities,4.784,4.784,5.68716780561883,14.0,3.38889,0.3888899999999999,3.0,3.87527
ED.N,2014-04-01,Utilities,11.233,11.233,3.58986547511527,13.0,3.10526,-0.28363,3.38889,2.94854
ED.N,2014-07-01,Utilities,21.043,21.043,6.33519553072626,13.0,3.10526,0.0,3.10526,2.71052
ED.N,2014-10-01,Utilities,3.672,3.672,3.43798596225781,12.0,3.1579,0.0526400000000002,3.10526,2.71804
ED.N,2015-01-01,Utilities,5.787,5.787,5.96056687398544,11.0,3.375,0.2170999999999998,3.1579,3.34166
ED.N,2015-04-01,Utilities,5.977,5.977,5.49385332768122,12.0,3.35294,-0.0220600000000001,3.375,3.19179
ED.N,2015-07-01,Utilities,21.616,21.616,5.74438512809173,14.0,3.27778,-0.0751599999999999,3.35294,3.77965
ED.N,2015-10-01,Utilities,-2.698,2.698,2.98054637719352,14.0,3.44444,0.1666600000000002,3.27778,3.6698
ED.N,2016-01-01,Utilities,12.368,12.368,4.74339608738901,15.0,3.38889,-0.0555500000000002,3.44444,3.20077
ED.N,2016-04-01,Utilities,-2.747,2.747,2.93984324132759,12.0,3.41177,0.0228800000000002,3.38889,4.03095
ED.N,2016-07-01,Utilities,-14.873,14.873,6.80008079875339,13.0,3.47059,0.0588199999999998,3.41177,3.73928
ED.N,2016-10-01,Utilities,2.453,2.453,3.64419717067544,13.0,3.22222,-0.2483699999999999,3.47059,4.57645
ED.N,2017-01-01,Utilities,3.49,3.49,5.92478731337605,15.0,3.26316,0.0409399999999999,3.22222,5.49485
ED.N,2017-04-01,Utilities,7.038,7.038,2.84787189211968,12.0,3.23529,-0.02787,3.26316,3.7075
ED.N,2017-07-01,Utilities,-5.729,5.729,4.57212515237708,12.0,3.375,0.13971,3.23529,4.17161
ED.N,2017-10-01,Utilities,-2.877,2.877,3.42506028872518,11.0,3.35714,-0.0178600000000002,3.375,5.15704
ED.N,2018-01-01,Utilities,3.37,3.37,2.04155468265454,13.0,3.375,0.0178600000000002,3.35714,4.82229
ED.N,2018-04-01,Utilities,6.681,6.681,8.34041961069281,12.0,3.375,0.0,3.375,3.7083
ED.N,2018-07-01,Utilities,9.853,9.853,18.9414540150192,14.0,3.41177,0.0367700000000001,3.375,3.81257
ED.N,2018-10-01,Utilities,7.534,7.534,6.78356164383562,14.0,3.41177,0.0,3.41177,4.15478
ED.N,2019-01-01,Utilities,2.627,2.627,2.99617481240587,14.0,3.41177,0.0,3.41177,3.48265
ED.N,2019-04-01,Utilities,2.069,2.069,2.06119706571305,12.0,3.29412,-0.1176500000000002,3.41177,4.83896
ED.N,2019-07-01,Utilities,-2.294,2.294,3.90653953707759,13.0,3.29412,0.0,3.29412,5.90054
ED.N,2019-10-01,Utilities,-2.417,2.417,2.04417858998568,14.0,3.17647,-0.1176499999999998,3.29412,6.04023
ED.N,2020-01-01,Utilities,8.518,8.518,3.41644734380262,14.0,3.41177,0.2353,3.17647,5.05555
ED.N,2020-04-01,Utilities,-3.861,3.861,3.27871187358016,14.0,3.35294,-0.0588300000000003,3.41177,6.1288
ED.N,2020-07-01,Utilities,11.331,11.331,3.01523388937339,15.0,3.35294,0.0,3.35294,5.12662
ED.N,2020-10-01,Utilities,-1.661,1.661,2.27508305647841,15.0,3.41177,0.0588300000000003,3.35294,3.49777
ED.N,2021-01-01,Utilities,-0.811,0.811,5.32977133561689,15.0,3.47059,0.0588199999999998,3.41177,4.22336
ED.N,2021-04-01,Utilities,5.788,5.788,3.11120253304046,15.0,3.5,0.0294099999999999,3.47059,3.9511
ED.N,2021-07-01,Utilities,-14.722,14.722,4.41351568785197,14.0,3.52941,0.0294099999999999,3.5,4.9061
ED.N,2021-10-01,Utilities,-4.31,4.31,3.12724804886325,15.0,3.625,0.09559,3.52941,5.45232
ED.N,2022-01-01,Utilities,17.382,17.382,4.78566062541084,13.0,3.44444,-0.1805599999999998,3.625,7.36659
ED.N,2022-04-01,Utilities,-0.814,0.814,3.68403651649382,16.0,3.5,0.0555599999999998,3.44444,7.74138
ED.N,2022-07-01,Utilities,9.129,9.129,7.88118541759029,13.0,3.44444,-0.0555599999999998,3.5,7.22957
ED.N,2022-10-01,Utilities,11.538,11.538,3.12236979861639,14.0,3.44444,0.0,3.44444,8.57663
GE.N,2013-01-01,Capital Goods,2.143,2.143,1.92446084917705,13.0,2.0,0.0,2.0,16.21287
GE.N,2013-04-01,Capital Goods,0.888,0.888,2.8565663553557,13.0,2.0625,0.0625,2.0,14.7994
GE.N,2013-07-01,Capital Goods,1.738,1.738,1.76628514907447,13.0,2.11765,0.0551499999999998,2.0625,13.76182
GE.N,2013-10-01,Capital Goods,1.922,1.922,1.47504317544803,14.0,2.16667,0.04902,2.11765,11.26331
GE.N,2014-01-01,Capital Goods,-0.699,0.699,1.37522717478875,15.0,2.27778,0.11111,2.16667,12.66597
GE.N,2014-04-01,Capital Goods,3.774,3.774,1.88679245283019,11.0,2.2,-0.0777799999999997,2.27778,14.10234
GE.N,2014-07-01,Capital Goods,-0.809,0.809,1.89989317869678,11.0,2.23077,0.0307699999999999,2.2,12.18784
GE.N,2014-10-01,Capital Goods,2.076,2.076,1.32699384855078,12.0,2.0625,-0.1682700000000001,2.23077,12.21299
GE.N,2015-01-01,Capital Goods,2.671,2.671,1.31822598683607,14.0,2.11111,0.04861,2.0625,13.36958
GE.N,2015-04-01,Capital Goods,3.333,3.333,1.57,14.0,2.21053,0.0994199999999998,2.11111,20.21921
GE.N,2015-07-01,Capital Goods,9.638,9.638,1.51016799292661,14.0,2.22222,0.0116900000000002,2.21053,18.18724
GE.N,2015-10-01,Capital Goods,10.959,10.959,1.98194061830425,14.0,2.11111,-0.11111,2.22222,17.26622
GE.N,2016-01-01,Capital Goods,5.202,5.202,1.0014364037306,14.0,2.05263,-0.0584799999999998,2.11111,25.54438
GE.N,2016-04-01,Capital Goods,9.21,9.21,3.38031098861095,14.0,2.05882,0.0061899999999996,2.05263,22.11083
GE.N,2016-07-01,Capital Goods,11.859,11.859,1.5748031496063,16.0,2.31579,0.2569699999999999,2.05882,23.3448
GE.N,2016-10-01,Capital Goods,6.692,6.692,3.24409028773381,15.0,2.23529,-0.0804999999999998,2.31579,26.42019
GE.N,2017-01-01,Capital Goods,0.026,0.026,1.85918065582326,17.0,2.11111,-0.1241799999999999,2.23529,25.87629
GE.N,2017-04-01,Capital Goods,24.062,24.062,4.01725054646423,16.0,2.125,0.0138899999999999,2.11111,24.08827
GE.N,2017-07-01,Capital Goods,12.0,12.0,2.62,14.0,2.29412,0.1691199999999999,2.125,30.36036
GE.N,2017-10-01,Capital Goods,-41.202,41.202,2.28705825104925,14.0,2.27778,-0.01634,2.29412,35.74056
GE.N,2018-01-01,Capital Goods,-5.621,5.621,10.9549776286353,13.0,2.5625,0.2847200000000001,2.27778,24.98453
GE.N,2018-04-01,Capital Goods,41.38,41.38,13.2190509852434,13.0,2.75,0.1875,2.5625,33.44807
GE.N,2018-07-01,Capital Goods,7.955,7.955,5.3125,13.0,2.64706,-0.1029399999999998,2.75,28.4844
GE.N,2018-10-01,Capital Goods,-29.602,29.602,9.89088349172827,15.0,2.52632,-0.12074,2.64706,29.41054
GE.N,2019-01-01,Capital Goods,-21.321,21.321,21.7892349701486,15.0,2.35,-0.17632,2.52632,20.57038
GE.N,2019-04-01,Capital Goods,55.228,55.228,15.8221532320656,17.0,2.5,0.1499999999999999,2.35,21.15635
GE.N,2019-07-01,Capital Goods,-6.566,6.566,8.58744585067527,17.0,2.57895,0.0789499999999998,2.5,19.91338
GE.N,2019-10-01,Capital Goods,36.674,36.674,13.0569476082005,18.0,2.6,0.0210500000000002,2.57895,20.11126
GE.N,2020-01-01,Capital Goods,18.024,18.024,11.6450289439667,17.0,2.45,-0.1499999999999999,2.6,25.89753
GE.N,2020-04-01,Capital Goods,-36.419,36.419,32.0956256358087,18.0,2.28571,-0.1642900000000002,2.45,18.90996
GE.N,2020-07-01,Capital Goods,-48.883,48.883,-60.7047146401985,18.0,2.28571,0.0,2.28571,19.89208
GE.N,2020-10-01,Capital Goods,245.455,245.455,-94.8363636363636,18.0,2.2381,-0.0476099999999997,2.28571,16.35656
GE.N,2021-01-01,Capital Goods,-11.865,11.865,27.0353641070838,18.0,2.04762,-0.1904799999999999,2.2381,16.05459
GE.N,2021-04-01,Capital Goods,113.22,113.22,89.4811656005686,16.0,2.10526,0.0576399999999996,2.04762,17.46001
GE.N,2021-07-01,Capital Goods,43.802,43.802,21.3402358354904,16.0,2.05,-0.05526,2.10526,17.34406
GE.N,2021-10-01,Capital Goods,33.24,33.24,13.0388031790556,16.0,2.14286,0.0928600000000003,2.05,20.85688
GE.N,2022-01-01,Capital Goods,8.733,8.733,6.28405290092305,19.0,2.04167,-0.1011900000000003,2.14286,20.11351
GE.N,2022-04-01,Capital Goods,27.375,27.375,25.0981849060609,19.0,2.04348,0.0018100000000003,2.04167,17.06352
GE.N,2022-07-01,Capital Goods,107.845,107.845,13.9868897889576,18.0,2.09091,0.0474299999999998,2.04348,13.52761
GE.N,2022-10-01,Capital Goods,61.367,61.367,11.8055854382719,19.0,2.04348,-0.0474299999999998,2.09091,9.45724
BXP.N,2013-01-01,Real Estate,-1.827,1.827,6.36073059360731,6.0,2.22727,-0.0885199999999999,2.31579,5.19277
BXP.N,2013-04-01,Real Estate,-27.677,27.677,10.2253129346314,6.0,2.13636,-0.09091,2.22727,5.08781
BXP.N,2013-07-01,Real Estate,6.917,6.917,20.482142402566,6.0,2.18182,0.0454600000000002,2.13636,5.32783
BXP.N,2013-10-01,Real Estate,-24.429,24.429,75.7469244288225,6.0,2.27273,0.09091,2.18182,7.65861
BXP.N,2014-01-01,Real Estate,74.002,74.002,8.60108601086011,5.0,2.19048,-0.0822500000000001,2.27273,7.78274
BXP.N,2014-04-01,Real Estate,1.449,1.449,8.32463768115942,5.0,2.15,-0.04048,2.19048,7.2569
BXP.N,2014-07-01,Real Estate,5.263,5.263,1.05263157894737,5.0,2.10526,-0.04474,2.15,4.82712
BXP.N,2014-10-01,Real Estate,5.66,5.66,4.62264150943396,6.0,1.80952,-0.2957399999999999,2.10526,4.56911
BXP.N,2015-01-01,Real Estate,-0.128,0.128,2.68886043533931,7.0,1.91304,0.10352,1.80952,6.31017
BXP.N,2015-04-01,Real Estate,26.506,26.506,23.6645754266388,6.0,1.95833,0.0452899999999998,1.91304,6.54987
BXP.N,2015-07-01,Real Estate,-14.963,14.963,15.7939493049877,7.0,2.04167,0.0833399999999999,1.95833,14.04457
BXP.N,2015-10-01,Real Estate,122.841,122.841,23.4150417827298,8.0,2.04167,0.0,2.04167,10.85673
BXP.N,2016-01-01,Real Estate,101.162,101.162,29.7653106839517,8.0,2.0,-0.0416699999999998,2.04167,8.01977
BXP.N,2016-04-01,Real Estate,60.544,60.544,18.5850340136054,9.0,2.04167,0.0416699999999998,2.0,8.96654
BXP.N,2016-07-01,Real Estate,8.001,8.001,17.5012428642449,9.0,2.08333,0.0416600000000002,2.04167,7.29738
BXP.N,2016-10-01,Real Estate,7.087,7.087,12.2740157480315,8.0,2.30435,0.2210199999999997,2.08333,7.83415
BXP.N,2017-01-01,Real Estate,72.161,72.161,30.507326007326,8.0,2.52174,0.2173899999999999,2.30435,8.9804
BXP.N,2017-04-01,Real Estate,14.027,14.027,10.8126696832579,5.0,2.54546,0.0237199999999999,2.52174,6.40144
BXP.N,2017-07-01,Real Estate,2.184,2.184,7.12273852724248,6.0,2.54546,0.0,2.54546,8.13256
BXP.N,2017-10-01,Real Estate,10.412,10.412,4.84941815698865,6.0,2.59091,0.0454500000000002,2.54546,6.69312
BXP.N,2018-01-01,Real Estate,2.447,2.447,5.92966360856269,6.0,2.63636,0.0454499999999997,2.59091,6.51187
BXP.N,2018-04-01,Real Estate,79.528,79.528,6.72755905511811,6.0,2.5,-0.1363599999999998,2.63636,7.21149
BXP.N,2018-07-01,Real Estate,46.042,46.042,6.45927542097021,6.0,2.5,0.0,2.5,8.00173
BXP.N,2018-10-01,Real Estate,6.944,6.944,6.41527777777778,6.0,2.3913,-0.1086999999999998,2.5,7.86305
BXP.N,2019-01-01,Real Estate,26.615,26.615,4.66537467700258,6.0,2.17391,-0.2173900000000004,2.3913,7.58116
BXP.N,2019-04-01,Real Estate,-3.448,3.448,5.35019157088123,4.0,2.13636,-0.0375499999999999,2.17391,9.24378
BXP.N,2019-07-01,Real Estate,38.381,38.381,5.12924281984334,6.0,2.15,0.01364,2.13636,6.87386
BXP.N,2019-10-01,Real Estate,11.111,11.111,10.1888888888889,6.0,2.1,-0.0499999999999998,2.15,7.29705
BXP.N,2020-01-01,Real Estate,4.085,4.085,4.96174038362557,7.0,2.13636,0.0363599999999997,2.1,6.71919
BXP.N,2020-04-01,Real Estate,295.062,295.062,3.14814814814815,6.0,2.14286,0.0065000000000003,2.13636,20.55293
BXP.N,2020-07-01,Real Estate,244.293,244.293,13.4395071174019,7.0,2.22222,0.0793599999999998,2.14286,15.10471
BXP.N,2020-10-01,Real Estate,12.777,12.777,8.68770538023294,9.0,2.36842,0.1461999999999998,2.22222,14.34808
BXP.N,2021-01-01,Real Estate,-32.53,32.53,4.48166514860169,9.0,2.52632,0.1579000000000001,2.36842,8.62201
BXP.N,2021-04-01,Real Estate,4.321,4.321,7.99915128368343,9.0,2.5,-0.0263200000000001,2.52632,10.49864
BXP.N,2021-07-01,Real Estate,24.561,24.561,6.87017543859649,9.0,2.57143,0.0714299999999998,2.5,10.3645
BXP.N,2021-10-01,Real Estate,9.873,9.873,4.97452229299363,9.0,2.61905,0.0476200000000002,2.57143,10.03992
BXP.N,2022-01-01,Real Estate,135.06,135.06,13.6513944223108,7.0,2.43478,-0.1842700000000001,2.61905,10.12361
BXP.N,2022-04-01,Real Estate,35.483,35.483,4.15978084476008,8.0,2.45455,0.0197699999999998,2.43478,10.82359
BXP.N,2022-07-01,Real Estate,82.051,82.051,3.62564102564103,8.0,2.36364,-0.0909099999999996,2.45455,17.43321
BXP.N,2022-10-01,Real Estate,205.333,205.333,3.676,7.0,2.45455,0.0909099999999996,2.36364,10.86789
ECL.N,2013-01-01,Materials,0.075,0.075,1.44940573240529,15.0,1.94118,-0.0061900000000001,1.94737,4.44826
ECL.N,2013-04-01,Materials,2.564,2.564,2.05811965811966,16.0,2.0,0.05882,1.94118,6.74915
ECL.N,2013-07-01,Materials,2.043,2.043,1.10467737725148,18.0,2.0,0.0,2.0,7.3357
ECL.N,2013-10-01,Materials,0.736,0.736,0.849518089795128,17.0,2.0,0.0,2.0,10.53713
ECL.N,2014-01-01,Materials,-0.642,0.642,0.707925710791807,18.0,2.0,0.0,2.0,8.20989
ECL.N,2014-04-01,Materials,-0.255,0.255,1.14167868551942,18.0,2.0,0.0,2.0,8.24526
ECL.N,2014-07-01,Materials,0.826,0.826,1.26766905517052,18.0,2.0,0.0,2.0,7.46241
ECL.N,2014-10-01,Materials,0.564,0.564,1.00231046691378,18.0,1.9,-0.1,2.0,8.57299
ECL.N,2015-01-01,Materials,0.037,0.037,1.22711660942345,18.0,2.0,0.1,1.9,9.25929
ECL.N,2015-04-01,Materials,-1.256,1.256,1.09975560986447,17.0,1.94737,-0.0526299999999999,2.0,7.08624
ECL.N,2015-07-01,Materials,0.082,0.082,1.44285568663065,18.0,2.0,0.0526299999999999,1.94737,6.14305
ECL.N,2015-10-01,Materials,-0.29,0.29,0.872464400336522,18.0,2.1,0.1,2.0,5.42815
ECL.N,2016-01-01,Materials,-1.903,1.903,1.37094245257986,18.0,2.1,0.0,2.1,10.6923
ECL.N,2016-04-01,Materials,1.308,1.308,2.38796937083914,18.0,2.2381,0.1381000000000001,2.1,10.62492
ECL.N,2016-07-01,Materials,0.196,0.196,1.5409735687315,18.0,2.35,0.1118999999999998,2.2381,12.33833
ECL.N,2016-10-01,Materials,0.004,0.004,1.42974334934958,19.0,2.2381,-0.1118999999999998,2.35,10.70491
ECL.N,2017-01-01,Materials,-1.811,1.811,1.94964848199207,19.0,2.2381,0.0,2.2381,17.9213
ECL.N,2017-04-01,Materials,-0.842,0.842,1.11801088263365,19.0,2.2381,0.0,2.2381,8.63004
ECL.N,2017-07-01,Materials,0.435,0.435,1.00967905360365,19.0,2.19048,-0.0476200000000002,2.2381,8.71937
ECL.N,2017-10-01,Materials,1.06,1.06,1.07625236974691,20.0,2.22727,0.0367899999999998,2.19048,7.98701
ECL.N,2018-01-01,Materials,-0.251,0.251,0.671689989235737,21.0,2.30435,0.07708,2.22727,18.89289
ECL.N,2018-04-01,Materials,2.047,2.047,2.71600784973367,21.0,2.34783,0.0434800000000001,2.30435,18.21545
ECL.N,2018-07-01,Materials,0.079,0.079,0.920409771473601,21.0,2.43478,0.0869499999999998,2.34783,16.68268
ECL.N,2018-10-01,Materials,-0.465,0.465,2.11430244283251,20.0,2.36364,-0.0711399999999997,2.43478,15.41734
ECL.N,2019-01-01,Materials,0.319,0.319,0.814273895681743,20.0,2.40909,0.0454499999999997,2.36364,16.08935
ECL.N,2019-04-01,Materials,0.995,0.995,2.22777859489141,20.0,2.45455,0.0454599999999998,2.40909,18.75833
ECL.N,2019-07-01,Materials,0.584,0.584,1.05896936426421,20.0,2.45455,0.0,2.45455,22.92788
ECL.N,2019-10-01,Materials,-0.049,0.049,1.35722802833696,19.0,2.47619,0.0216400000000001,2.45455,17.5339
ECL.N,2020-01-01,Materials,-1.927,1.927,2.78032151529295,18.0,2.55,0.0738099999999999,2.47619,15.8888
ECL.N,2020-04-01,Materials,6.25,6.25,2.3628858612357,17.0,2.68421,0.1342100000000003,2.55,12.05082
ECL.N,2020-07-01,Materials,-23.173,23.173,17.9538094224996,17.0,2.84211,0.1578999999999997,2.68421,18.15596
ECL.N,2020-10-01,Materials,2.713,2.713,8.21342765020587,16.0,2.8,-0.04211,2.84211,15.33415
ECL.N,2021-01-01,Materials,-1.506,1.506,5.45799601220362,16.0,2.7,-0.0999999999999996,2.8,18.64832
ECL.N,2021-04-01,Materials,11.923,11.923,9.79509507293435,16.0,2.65,-0.0500000000000002,2.7,17.05528
ECL.N,2021-07-01,Materials,1.203,1.203,5.23600165906263,16.0,2.6,-0.0499999999999998,2.65,15.62328
ECL.N,2021-10-01,Materials,8.233,8.233,3.61082325849165,20.0,2.66667,0.0666699999999997,2.6,18.79993
ECL.N,2022-01-01,Materials,-2.286,2.286,5.04828428565976,19.0,2.82609,0.1594200000000003,2.66667,15.64971
ECL.N,2022-04-01,Materials,-0.057,0.057,2.42543907760186,19.0,2.65217,-0.1739200000000003,2.82609,12.21535
ECL.N,2022-07-01,Materials,0.793,0.793,2.16154304302011,20.0,2.58333,-0.0688399999999997,2.65217,9.80678
ECL.N,2022-10-01,Materials,-0.961,0.961,2.59252487391629,22.0,2.56,-0.02333,2.58333,16.42095
IT.N,2013-01-01,Software & Services,3.002,3.002,3.44973151869238,9.0,2.55556,0.0,2.55556,4.95536
IT.N,2013-04-01,Software & Services,-4.912,4.912,2.07191652278357,8.0,2.5,-0.0555599999999998,2.55556,3.97995
IT.N,2013-07-01,Software & Services,-4.854,4.854,3.3631067961165,8.0,2.0,-0.5,2.5,3.98609
IT.N,2013-10-01,Software & Services,1.587,1.587,5.37904761904762,8.0,2.0,0.0,2.0,2.32115
IT.N,2014-01-01,Software & Services,-5.097,5.097,1.87323881969894,11.0,2.09091,0.09091,2.0,6.55439
IT.N,2014-04-01,Software & Services,8.433,8.433,3.24486974436824,12.0,2.16667,0.0757599999999998,2.09091,5.71314
IT.N,2014-07-01,Software & Services,3.984,3.984,10.4467711284019,12.0,2.16667,0.0,2.16667,6.12862
IT.N,2014-10-01,Software & Services,11.111,11.111,4.29545454545454,12.0,2.33333,0.1666600000000002,2.16667,6.16441
