Instrument,Date,GICS Industry Group Name,Earnings Per Share - Actual Surprise,Earnings Per Share - Actual Surprise AbsVals,Recommendation change,Earnings Per Share – Coefficient of Variation,Number of Analysts,Recommendation - Mean (1-5),Recommendation - Mean (1-5).1,Price Target - Mean,Price Target - Standard Deviation
SCHW.N,2014-07-01,Diversified Financials,2.372,2.372,-0.18094999999999972,3.92575777807451,21.0,2.61905,2.8,28.94118,2.91992
SCHW.N,2014-10-01,Diversified Financials,-1.599,1.599,0.08095000000000008,2.87822878228782,20.0,2.7,2.61905,30.3125,3.29239
SCHW.N,2015-01-01,Diversified Financials,-1.072,1.072,0.0,2.51442704039571,20.0,2.7,2.7,31.75,3.38194
SCHW.N,2015-04-01,Diversified Financials,-6.72,6.72,-0.17619000000000007,4.39262242951028,21.0,2.52381,2.7,33.38889,3.02102
SCHW.N,2015-07-01,Diversified Financials,5.615,5.615,-0.19047999999999998,3.13886189852562,21.0,2.33333,2.52381,36.14706,2.89911
SCHW.N,2015-10-01,Diversified Financials,1.341,1.341,-0.033330000000000304,3.07022482453177,21.0,2.3,2.33333,33.79412,2.49151
SCHW.N,2016-01-01,Diversified Financials,-4.894,4.894,0.2238100000000003,4.21240340796513,20.0,2.52381,2.3,34.32353,3.13866
SCHW.N,2016-04-01,Diversified Financials,-0.453,0.453,-0.2381000000000002,3.36399835232734,19.0,2.28571,2.52381,31.6875,1.68518
SCHW.N,2016-07-01,Diversified Financials,0.742,0.742,0.0,2.30699486215118,19.0,2.28571,2.28571,30.53125,1.76307
SCHW.N,2016-10-01,Diversified Financials,1.857,1.857,-0.10388999999999982,1.80047932893948,20.0,2.18182,2.28571,34.90625,2.1376
SCHW.N,2017-01-01,Diversified Financials,0.651,0.651,-0.22727000000000008,1.4314871250035,21.0,1.95455,2.18182,45.0,4.13656
SCHW.N,2017-04-01,Diversified Financials,6.882,6.882,-0.05980999999999992,2.7953629861054,18.0,1.89474,1.95455,45.8,1.75879
SCHW.N,2017-07-01,Diversified Financials,0.606,0.606,0.049699999999999855,1.40848703727589,17.0,1.94444,1.89474,47.03571,1.60873
SCHW.N,2017-10-01,Diversified Financials,3.278,3.278,0.055560000000000054,1.64015049056975,18.0,2.0,1.94444,49.125,2.71282
SCHW.N,2018-01-01,Diversified Financials,6.252,6.252,0.04999999999999982,3.80333727753495,19.0,2.05,2.0,61.0,4.71699
SCHW.N,2018-04-01,Diversified Financials,2.535,2.535,0.23571000000000009,3.62788963460104,20.0,2.28571,2.05,60.32353,5.70073
SCHW.N,2018-07-01,Diversified Financials,3.826,3.826,-0.022549999999999848,2.12497188046168,18.0,2.26316,2.28571,60.5,5.47396
SCHW.N,2018-10-01,Diversified Financials,0.664,0.664,0.15789000000000009,0.916820244382153,17.0,2.42105,2.26316,58.6,5.40123
SCHW.N,2019-01-01,Diversified Financials,1.737,1.737,-0.17105000000000015,2.22726561277195,19.0,2.25,2.42105,52.47059,4.75107
SCHW.N,2019-04-01,Diversified Financials,5.112,5.112,-0.09209999999999985,1.85393943086954,18.0,2.1579,2.25,50.4,4.64471
SCHW.N,2019-07-01,Diversified Financials,1.089,1.089,0.21051999999999982,2.50118702997442,18.0,2.36842,2.1579,44.5,4.1833
SCHW.N,2019-10-01,Diversified Financials,15.136,15.136,0.020469999999999988,2.72435897435897,18.0,2.38889,2.36842,41.75,3.71652
SCHW.N,2020-01-01,Diversified Financials,-1.351,1.351,-0.21241999999999983,2.18906095861453,16.0,2.17647,2.38889,54.92308,4.00887
SCHW.N,2020-04-01,Diversified Financials,-7.2,7.2,-0.058820000000000316,6.664,17.0,2.11765,2.17647,39.15385,3.57548
SCHW.N,2020-07-01,Diversified Financials,-8.93,8.93,0.35294000000000025,5.51729371810196,17.0,2.47059,2.11765,39.33333,4.47834
SCHW.N,2020-10-01,Diversified Financials,5.051,5.051,0.029409999999999936,4.65289328547667,17.0,2.5,2.47059,40.76923,3.96434
SCHW.N,2021-01-01,Diversified Financials,4.834,4.834,-0.22222000000000008,2.98350994503315,17.0,2.27778,2.5,64.21429,6.78421
SCHW.N,2021-04-01,Diversified Financials,2.022,2.022,-0.22222000000000008,4.29100625493411,17.0,2.05556,2.27778,76.46667,6.5204
SCHW.N,2021-07-01,Diversified Financials,12.182,12.182,0.006940000000000168,7.12352586484933,16.0,2.0625,2.05556,83.35714,6.89314
SCHW.N,2021-10-01,Diversified Financials,3.457,3.457,0.004169999999999785,1.92504279925609,15.0,2.06667,2.0625,88.23077,7.9242
SCHW.N,2022-01-01,Diversified Financials,-2.442,2.442,-0.011109999999999953,2.25970755391195,15.0,2.05556,2.06667,103.38231,10.95979
SCHW.N,2022-04-01,Diversified Financials,-8.428,8.428,-0.11111999999999989,4.32052517035927,16.0,1.94444,2.05556,102.45923,12.98407
SCHW.N,2022-07-01,Diversified Financials,6.761,6.761,0.055560000000000054,2.07358816601913,14.0,2.0,1.94444,86.90636,10.45494
SCHW.N,2022-10-01,Diversified Financials,4.364,4.364,0.11111000000000004,1.58349146110057,15.0,2.11111,2.0,88.84615,7.47145
PSX.N,2013-01-01,Energy,22.847,22.847,-0.011029999999999873,5.42376317923763,16.0,2.17647,2.1875,65.92308,7.74062
PSX.N,2013-04-01,Energy,16.142,16.142,0.0,2.79376123629768,16.0,2.17647,2.17647,71.76923,8.08754
PSX.N,2013-07-01,Energy,-18.117,18.117,-0.1209100000000003,6.78319540581261,17.0,2.05556,2.17647,71.71429,7.17564
PSX.N,2013-10-01,Energy,-7.002,7.002,0.22222000000000008,6.99412079102084,16.0,2.27778,2.05556,69.46154,6.89052
PSX.N,2014-01-01,Energy,22.124,22.124,-0.10130999999999979,13.699703804967,16.0,2.17647,2.27778,84.03846,4.36975
PSX.N,2014-04-01,Energy,9.672,9.672,-0.11765000000000025,6.87054224238264,15.0,2.05882,2.17647,87.65385,5.17161
PSX.N,2014-07-01,Energy,-11.281,11.281,-0.05881999999999987,4.74735605170388,14.0,2.0,2.05882,90.5,5.1559
PSX.N,2014-10-01,Energy,15.363,15.363,0.0,2.86007995431182,16.0,2.0,2.0,92.85714,7.27871
PSX.N,2015-01-01,Energy,18.973,18.973,-0.10525999999999991,9.518561230895,17.0,1.89474,2.0,84.0,10.52209
PSX.N,2015-04-01,Energy,5.738,5.738,0.10525999999999991,6.25533941150932,17.0,2.0,1.89474,89.71429,11.26581
PSX.N,2015-07-01,Energy,0.941,0.941,-0.052629999999999955,4.17002217392743,17.0,1.94737,2.0,92.28571,10.15191
PSX.N,2015-10-01,Energy,34.777,34.777,0.11512999999999995,4.25397080415757,15.0,2.0625,1.94737,95.58333,6.14354
PSX.N,2016-01-01,Energy,4.7,4.7,0.1875,4.49568414322251,16.0,2.25,2.0625,93.90909,8.49015
PSX.N,2016-04-01,Energy,-23.143,23.143,0.1617700000000002,11.3128763980499,16.0,2.41177,2.25,90.69231,9.7774
PSX.N,2016-07-01,Energy,0.623,0.623,0.42155999999999993,8.91155880023122,17.0,2.83333,2.41177,84.78571,8.18691
PSX.N,2016-10-01,Energy,19.003,19.003,-0.09649000000000019,5.78581709791121,18.0,2.73684,2.83333,84.8,7.43147
PSX.N,2017-01-01,Energy,-59.522,59.522,0.0,11.6120218579235,18.0,2.73684,2.73684,92.06667,5.99407
PSX.N,2017-04-01,Energy,994.177,994.177,0.0,110.902696365768,18.0,2.73684,2.73684,88.2,7.75629
PSX.N,2017-07-01,Energy,7.981,7.981,-0.15789000000000009,4.89182120779838,18.0,2.57895,2.73684,89.33333,6.7297
PSX.N,2017-10-01,Energy,5.815,5.815,0.05263000000000018,9.2530501408738,18.0,2.63158,2.57895,94.4375,7.48305
PSX.N,2018-01-01,Energy,24.556,24.556,0.11841999999999997,5.23718060648391,19.0,2.75,2.63158,109.17647,7.9575
PSX.N,2018-04-01,Energy,16.731,16.731,-0.01316000000000006,8.06788335914876,18.0,2.73684,2.75,112.625,11.49388
PSX.N,2018-07-01,Energy,27.796,27.796,-0.11183999999999994,3.52715654952077,15.0,2.625,2.73684,124.92308,12.97608
PSX.N,2018-10-01,Energy,25.107,25.107,-0.23611000000000004,3.29757696095049,17.0,2.38889,2.625,129.8125,8.58209
PSX.N,2019-01-01,Energy,61.895,61.895,-0.3362599999999998,3.70397457548236,17.0,2.05263,2.38889,119.4375,11.59186
PSX.N,2019-04-01,Energy,17.852,17.852,-0.05263000000000018,24.1772487551928,17.0,2.0,2.05263,119.8,11.8558
PSX.N,2019-07-01,Energy,10.318,10.318,-0.0625,3.79648807501653,17.0,1.9375,2.0,116.14286,10.04175
PSX.N,2019-10-01,Energy,20.082,20.082,0.012499999999999956,2.66767056643114,19.0,1.95,1.9375,123.0,9.06765
PSX.N,2020-01-01,Energy,-1.189,1.189,0.15000000000000013,9.05340288605288,19.0,2.1,1.95,125.76471,9.46529
PSX.N,2020-04-01,Energy,61.123,61.123,-0.40000000000000013,19.9270211354374,19.0,1.7,2.1,82.11765,15.49908
PSX.N,2020-07-01,Energy,20.032,20.032,0.10000000000000009,-13.1104315030744,19.0,1.8,1.7,83.88889,8.27908
PSX.N,2020-10-01,Energy,98.742,98.742,0.0,-21.3496006540469,19.0,1.8,1.8,70.11111,7.66586
PSX.N,2021-01-01,Energy,-9.733,9.733,0.050000000000000044,-9.542999309438,19.0,1.85,1.8,80.58824,6.44487
PSX.N,2021-04-01,Energy,17.095,17.095,0.09443999999999986,-2.96814585581658,17.0,1.94444,1.85,92.46667,8.80051
PSX.N,2021-07-01,Energy,23.498,23.498,-0.0032600000000000406,34.4943257676903,16.0,1.94118,1.94444,93.57143,8.8859
PSX.N,2021-10-01,Energy,62.905,62.905,0.16993000000000014,1.53222749300739,16.0,2.11111,1.94118,91.93333,7.9705
PSX.N,2022-01-01,Energy,50.861,50.861,-0.1666700000000001,2.7657904054269,16.0,1.94444,2.11111,98.5,6.24214
PSX.N,2022-04-01,Energy,3.464,3.464,0.055560000000000054,19.357898119626,16.0,2.0,1.94444,103.28571,8.22391
PSX.N,2022-07-01,Energy,13.307,13.307,0.0,2.4786859784366,16.0,2.0,2.0,114.99333,8.46565
PSX.N,2022-10-01,Energy,28.051,28.051,0.2777799999999999,2.15406938137157,15.0,2.27778,2.0,112.21429,9.45802
DLR.N,2013-01-01,Real Estate,-8.013,8.013,-0.0959800000000004,12.4948896156991,11.0,2.31579,2.41177,72.0,4.54606
DLR.N,2013-04-01,Real Estate,-4.225,4.225,0.034210000000000296,11.2140845070423,10.0,2.35,2.31579,72.89474,5.4954
DLR.N,2013-07-01,Real Estate,-5.063,5.063,-0.08684000000000003,7.95166858457998,10.0,2.26316,2.35,72.38889,5.7071
DLR.N,2013-10-01,Real Estate,-38.017,38.017,0.15789000000000009,8.7396694214876,11.0,2.42105,2.26316,66.86667,6.15215
DLR.N,2014-01-01,Real Estate,39.435,39.435,0.3157899999999998,7.96890184645287,11.0,2.73684,2.42105,54.96875,6.56808
DLR.N,2014-04-01,Real Estate,6.366,6.366,0.10526999999999997,19.3912616593029,12.0,2.84211,2.73684,55.3125,7.19999
DLR.N,2014-07-01,Real Estate,-32.703,32.703,-0.0526399999999998,21.7298905536075,12.0,2.78947,2.84211,59.875,8.24526
DLR.N,2014-10-01,Real Estate,215.9,215.9,-0.06725000000000003,76.3285363285363,12.0,2.72222,2.78947,64.56667,7.28667
DLR.N,2015-01-01,Real Estate,-275.753,275.753,0.2777799999999999,31.8516348723957,12.0,3.0,2.72222,69.93333,4.0409
DLR.N,2015-04-01,Real Estate,177.778,177.778,-0.10525999999999991,12.4703703703704,12.0,2.89474,3.0,68.91177,4.98892
DLR.N,2015-07-01,Real Estate,198.611,198.611,-0.2697400000000001,8.89236111111111,12.0,2.625,2.89474,70.46667,4.54411
DLR.N,2015-10-01,Real Estate,-3.615,3.615,-0.1875,23.0464716006885,11.0,2.4375,2.625,73.1875,5.18675
DLR.N,2016-01-01,Real Estate,-340.86,340.86,0.006940000000000168,132.705376344086,11.0,2.44444,2.4375,79.0,6.61549
DLR.N,2016-04-01,Real Estate,24.614,24.614,0.11111999999999966,46.7669728158028,11.0,2.55556,2.44444,89.25,10.54455
DLR.N,2016-07-01,Real Estate,-24.821,24.821,-0.18713999999999986,12.0603015075377,13.0,2.36842,2.55556,104.875,16.03463
DLR.N,2016-10-01,Real Estate,-60.148,60.148,0.04335000000000022,27.4949354056657,12.0,2.41177,2.36842,108.30769,11.5651
DLR.N,2017-01-01,Real Estate,58.921,58.921,-0.07844000000000007,14.6142120455356,13.0,2.33333,2.41177,107.625,9.53857
DLR.N,2017-04-01,Real Estate,7.677,7.677,0.035089999999999844,9.23917325419545,13.0,2.36842,2.33333,110.23529,10.10841
DLR.N,2017-07-01,Real Estate,-8.669,8.669,0.13158000000000003,7.06040540883375,13.0,2.5,2.36842,117.94118,8.24243
DLR.N,2017-10-01,Real Estate,-63.036,63.036,0.11111000000000004,19.1947194719472,13.0,2.61111,2.5,122.66667,10.75588
DLR.N,2018-01-01,Real Estate,-37.475,37.475,-0.44444000000000017,26.4434985450785,12.0,2.16667,2.61111,122.5,10.83397
DLR.N,2018-04-01,Real Estate,20.53,20.53,-0.008769999999999722,32.2102967342019,13.0,2.1579,2.16667,121.22222,9.40187
DLR.N,2018-07-01,Real Estate,13.418,13.418,-0.00790000000000024,35.4221308570213,14.0,2.15,2.1579,123.42105,8.67735
DLR.N,2018-10-01,Real Estate,23.277,23.277,-0.05475999999999992,24.3490604804064,15.0,2.09524,2.15,128.10526,6.11207
DLR.N,2019-01-01,Real Estate,-47.976,47.976,-0.04978000000000016,21.5586307356154,15.0,2.04546,2.09524,125.65,6.49827
DLR.N,2019-04-01,Real Estate,70.37,70.37,0.12844999999999995,25.0037037037037,16.0,2.17391,2.04546,125.42857,7.63184
DLR.N,2019-07-01,Real Estate,-45.071,45.071,-0.043469999999999676,25.7506957668083,14.0,2.13044,2.17391,127.6,7.67724
DLR.N,2019-10-01,Real Estate,-18.111,18.111,0.0195599999999998,23.0414903780538,14.0,2.15,2.13044,129.84211,12.58764
DLR.N,2020-01-01,Real Estate,104.639,104.639,-0.1499999999999999,150.487039563438,14.0,2.0,2.15,134.23529,7.48748
DLR.N,2020-04-01,Real Estate,94.499,94.499,0.15790000000000015,93.6312752577097,13.0,2.1579,2.0,143.375,12.88349
DLR.N,2020-07-01,Real Estate,-43.715,43.715,0.10297,88.0871302732671,16.0,2.26087,2.1579,151.5,15.14431
DLR.N,2020-10-01,Real Estate,-47.418,47.418,-0.09420000000000028,107.631924882629,17.0,2.16667,2.26087,165.0,11.20471
DLR.N,2021-01-01,Real Estate,-38.462,38.462,-0.0866699999999998,93.8730769230769,17.0,2.08,2.16667,165.22727,9.3611
DLR.N,2021-04-01,Real Estate,358.556,358.556,0.03110999999999997,21.3819217675259,16.0,2.11111,2.08,160.95833,10.82235
DLR.N,2021-07-01,Real Estate,99.265,99.265,0.0042800000000000615,27.502988974007,15.0,2.11539,2.11111,164.43478,12.56228
DLR.N,2021-10-01,Real Estate,77.52,77.52,-0.03205999999999998,22.1092552247236,17.0,2.08333,2.11539,165.82609,11.70898
DLR.N,2022-01-01,Real Estate,1019.392,1019.392,0.1566700000000001,15.4210542195939,18.0,2.24,2.08333,168.76191,11.896
DLR.N,2022-04-01,Real Estate,-20.183,20.183,-0.03167000000000009,22.5120632732286,17.0,2.20833,2.24,161.0,12.40584
DLR.N,2022-07-01,Real Estate,-33.722,33.722,-0.1213700000000002,15.7393518680015,17.0,2.08696,2.20833,157.05263,13.94528
DLR.N,2022-10-01,Real Estate,137.801,137.801,0.043480000000000185,20.7203779447668,16.0,2.13044,2.08696,131.94444,25.44159
LMT.N,2013-01-01,Capital Goods,4.887,4.887,-0.20237999999999978,4.10928061504668,20.0,2.71429,2.91667,96.30769,9.68254
LMT.N,2013-04-01,Capital Goods,14.328,14.328,-0.03247,4.13346418056919,20.0,2.68182,2.71429,99.2,10.08762
LMT.N,2013-07-01,Capital Goods,19.858,19.858,-0.06276999999999999,3.01325705983837,20.0,2.61905,2.68182,111.86667,15.07257
LMT.N,2013-10-01,Capital Goods,13.577,13.577,0.06276999999999999,2.5870717123551,20.0,2.68182,2.61905,132.70588,15.07926
LMT.N,2014-01-01,Capital Goods,4.503,4.503,-0.09091000000000005,5.66876696890528,21.0,2.59091,2.68182,152.76471,19.3133
LMT.N,2014-04-01,Capital Goods,13.291,13.291,-0.04545000000000021,2.2156870485138,21.0,2.54546,2.59091,169.61111,19.44833
LMT.N,2014-07-01,Capital Goods,3.75,3.75,0.0,2.89109253300454,21.0,2.54546,2.54546,175.05882,18.29005
LMT.N,2014-10-01,Capital Goods,1.781,1.781,-0.09091000000000005,2.20598810344764,21.0,2.45455,2.54546,183.83333,18.08084
LMT.N,2015-01-01,Capital Goods,5.738,5.738,0.01913000000000009,2.75866187510319,18.0,2.47368,2.45455,204.375,20.33124
LMT.N,2015-04-01,Capital Goods,9.574,9.574,-0.02923999999999971,2.25186855902007,17.0,2.44444,2.47368,209.26667,19.37169
LMT.N,2015-07-01,Capital Goods,10.381,10.381,-0.15032000000000023,1.72705087291158,18.0,2.29412,2.44444,214.85714,18.17713
LMT.N,2015-10-01,Capital Goods,4.369,4.369,-0.01634000000000002,1.77464343595077,18.0,2.27778,2.29412,223.93333,16.07261
LMT.N,2016-01-01,Capital Goods,-2.394,2.394,-0.06725000000000003,3.3754025826506,18.0,2.21053,2.27778,232.70588,15.57813
LMT.N,2016-04-01,Capital Goods,-0.416,0.416,0.0,5.33854669250187,18.0,2.21053,2.21053,234.88235,15.09921
LMT.N,2016-07-01,Capital Goods,12.093,12.093,0.4144700000000001,1.61202680673791,16.0,2.625,2.21053,250.41667,14.13894
LMT.N,2016-10-01,Capital Goods,13.751,13.751,-0.25658000000000003,3.37914696889056,17.0,2.36842,2.625,264.5,16.83428
LMT.N,2017-01-01,Capital Goods,6.397,6.397,-0.13031999999999977,4.01033192453374,19.0,2.2381,2.36842,280.78947,19.95674
LMT.N,2017-04-01,Capital Goods,7.521,7.521,0.0,3.74673853829171,19.0,2.2381,2.2381,283.10526,20.4319
LMT.N,2017-07-01,Capital Goods,3.811,3.811,-0.08020000000000005,1.90554855629548,18.0,2.1579,2.2381,296.05882,22.56617
LMT.N,2017-10-01,Capital Goods,-0.629,0.629,0.06936999999999971,1.84143536267444,20.0,2.22727,2.1579,322.89474,17.91176
LMT.N,2018-01-01,Capital Goods,-4.802,4.802,0.13637000000000032,1.70987056051087,19.0,2.36364,2.22727,360.10526,28.26174
LMT.N,2018-04-01,Capital Goods,18.378,18.378,0.0,3.05575268928028,18.0,2.36364,2.36364,377.89474,31.59929
LMT.N,2018-07-01,Capital Goods,9.853,9.853,-0.03031000000000006,1.8200864547438,18.0,2.33333,2.36364,365.64706,30.8601
LMT.N,2018-10-01,Capital Goods,19.344,19.344,-0.1969700000000003,2.72981199891337,18.0,2.13636,2.33333,380.47368,20.68147
LMT.N,2019-01-01,Capital Goods,-0.238,0.238,-0.09089999999999998,2.14431640256609,19.0,2.04546,2.13636,344.72222,38.22711
LMT.N,2019-04-01,Capital Goods,31.951,31.951,0.0,3.04407799140133,19.0,2.04546,2.04546,351.77778,26.86087
LMT.N,2019-07-01,Capital Goods,4.777,4.777,0.0,2.6204616035842,19.0,2.04546,2.04546,389.05263,21.22182
LMT.N,2019-10-01,Capital Goods,12.718,12.718,0.09089999999999998,1.86184248521818,19.0,2.13636,2.04546,396.89474,22.24716
LMT.N,2020-01-01,Capital Goods,5.203,5.203,0.0,2.05414478250407,19.0,2.13636,2.13636,435.83333,32.32345
LMT.N,2020-04-01,Capital Goods,4.834,4.834,0.006500000000000394,3.54244293209786,18.0,2.14286,2.13636,435.23529,40.36383
LMT.N,2020-07-01,Capital Goods,7.146,7.146,-0.006500000000000394,2.42136210139202,19.0,2.13636,2.14286,433.72222,28.43473
LMT.N,2020-10-01,Capital Goods,2.616,2.616,-0.005919999999999703,2.15952189403517,20.0,2.13044,2.13636,436.35,30.74781
LMT.N,2021-01-01,Capital Goods,0.735,0.735,0.043469999999999676,0.793713910576979,18.0,2.17391,2.13044,421.77778,39.73741
LMT.N,2021-04-01,Capital Goods,2.774,2.774,-0.007239999999999913,1.51305845576049,18.0,2.16667,2.17391,422.22222,26.9888
LMT.N,2021-07-01,Capital Goods,9.121,9.121,0.033330000000000304,1.12564183010537,20.0,2.2,2.16667,430.21053,29.45751
LMT.N,2021-10-01,Capital Goods,11.939,11.939,0.017389999999999795,8.9237143479428,17.0,2.21739,2.2,409.61111,32.27682
LMT.N,2022-01-01,Capital Goods,4.355,4.355,0.1462500000000002,1.93944321509198,17.0,2.36364,2.21739,396.76471,26.23094
LMT.N,2022-04-01,Capital Goods,3.753,3.753,0.0909099999999996,1.7225546393945,17.0,2.45455,2.36364,469.52941,45.71538
LMT.N,2022-07-01,Capital Goods,-33.124,33.124,0.09091000000000005,12.9388025712721,16.0,2.54546,2.45455,471.88235,42.98958
LMT.N,2022-10-01,Capital Goods,0.736,0.736,0.20454000000000017,4.27836870116125,19.0,2.75,2.54546,455.0,45.21725
MKTX.OQ,2013-01-01,Diversified Financials,1.409,1.409,0.11904000000000003,1.40845070422535,6.0,2.83333,2.71429,35.25,5.06828
MKTX.OQ,2013-04-01,Diversified Financials,10.811,10.811,0.0,4.18648648648649,6.0,2.83333,2.83333,38.5,5.90903
MKTX.OQ,2013-07-01,Diversified Financials,12.169,12.169,-0.033330000000000304,4.72870433501221,6.0,2.8,2.83333,45.66667,9.06765
MKTX.OQ,2013-10-01,Diversified Financials,12.412,12.412,0.36667000000000005,2.15925058548009,6.0,3.16667,2.8,54.8,10.68457
MKTX.OQ,2014-01-01,Diversified Financials,-2.148,2.148,0.0,1.71599045346062,6.0,3.16667,3.16667,56.6,10.05187
MKTX.OQ,2014-04-01,Diversified Financials,1.172,1.172,0.0,1.18327578243561,6.0,3.16667,3.16667,59.2,3.54401
MKTX.OQ,2014-07-01,Diversified Financials,4.728,4.728,-0.16666999999999987,1.4989199921454,6.0,3.0,3.16667,55.5,4.07226
MKTX.OQ,2014-10-01,Diversified Financials,-2.995,2.995,0.0,1.00168705187685,5.0,3.0,3.0,60.6,5.78273
MKTX.OQ,2015-01-01,Diversified Financials,9.827,9.827,0.0,6.6859344894027,5.0,3.0,3.0,74.0,6.9857
MKTX.OQ,2015-04-01,Diversified Financials,1.152,1.152,0.20000000000000018,3.72860255213196,5.0,3.2,3.0,83.5,11.05667
MKTX.OQ,2015-07-01,Diversified Financials,0.756,0.756,0.19999999999999973,0.875314861460957,5.0,3.4,3.2,90.75,8.64219
MKTX.OQ,2015-10-01,Diversified Financials,-2.692,2.692,-0.19999999999999973,1.25527084009082,5.0,3.2,3.4,91.25,9.75641
MKTX.OQ,2016-01-01,Diversified Financials,4.334,4.334,-0.4500000000000002,2.76565008025682,4.0,2.75,3.2,104.75,15.00625
MKTX.OQ,2016-04-01,Diversified Financials,-1.811,1.811,0.25,1.2917623055343,5.0,3.0,2.75,116.4,20.07586
MKTX.OQ,2016-07-01,Diversified Financials,3.57,3.57,0.16666999999999987,1.22400461355585,6.0,3.16667,3.0,136.25,27.84219
MKTX.OQ,2016-10-01,Diversified Financials,5.602,5.602,0.0,0.524146812620734,6.0,3.16667,3.16667,159.5,12.77693
MKTX.OQ,2017-01-01,Diversified Financials,4.549,4.549,-0.4523799999999998,1.0561832460111,7.0,2.71429,3.16667,173.66667,18.40894
MKTX.OQ,2017-04-01,Diversified Financials,15.866,15.866,-0.2142900000000001,1.37473903966597,6.0,2.5,2.71429,198.8,16.30215
MKTX.OQ,2017-07-01,Diversified Financials,8.933,8.933,-0.10000000000000009,1.06753812636166,5.0,2.4,2.5,219.75,7.08431
MKTX.OQ,2017-10-01,Diversified Financials,0.178,0.178,0.0,1.4859750667854,5.0,2.4,2.4,201.5,6.65207
MKTX.OQ,2018-01-01,Diversified Financials,37.097,37.097,0.4333300000000002,12.7753456221198,5.0,2.83333,2.4,203.0,8.91628
MKTX.OQ,2018-04-01,Diversified Financials,3.815,3.815,0.16666999999999987,1.86785250096049,6.0,3.0,2.83333,206.75,10.20723
MKTX.OQ,2018-07-01,Diversified Financials,2.885,2.885,0.0,1.05288461538461,5.0,3.0,3.0,210.0,4.08248
MKTX.OQ,2018-10-01,Diversified Financials,9.291,9.291,0.0,1.39935068413891,7.0,3.0,3.0,200.4,10.09158
MKTX.OQ,2019-01-01,Diversified Financials,4.632,4.632,0.11111000000000004,1.10511569990661,9.0,3.11111,3.0,208.42857,13.48923
MKTX.OQ,2019-04-01,Diversified Financials,1.091,1.091,-0.011109999999999953,1.568,10.0,3.1,3.11111,234.375,19.07838
