Instrument,Date,Earnings Per Share - Actual Surprise,"WACC Inflation Adjusted Risk Free Rate, (%)",Unemployment rate
SYF.N,2022-07-01,12.202,3.092855,3.5
SYF.N,2022-04-01,15.081,2.325202,3.6
SYF.N,2022-01-01,-0.327,1.515266,4.0
SYF.N,2021-10-01,32.393,1.527139,4.5
SYF.N,2021-07-01,47.838,1.444323,5.4
SYF.N,2021-04-01,25.295,1.745787,6.1
SYF.N,2021-01-01,36.69,0.926432,6.3
SYF.N,2020-10-01,-12.256,0.677434,6.9
SYF.N,2020-07-01,-59.58,0.638068,10.2
SYF.N,2020-04-01,540.026,0.671282,14.7
SYF.N,2020-01-01,2.309,1.917061,3.5
SYF.N,2019-10-01,8.384,1.673179,3.6
SYF.N,2019-07-01,2.067,1.999952,3.7
SYF.N,2019-04-01,7.349,2.413881,3.6
SYF.N,2019-01-01,17.558,2.691309,4.0
SYF.N,2018-10-01,14.152,3.055485,3.8
SYF.N,2018-07-01,12.421,2.851013,3.8
SYF.N,2018-04-01,11.272,2.744341,4.0
SYF.N,2018-01-01,10.74,2.41084,4.0
SYF.N,2017-10-01,8.966,2.32644,4.2
SYF.N,2017-07-01,6.625,2.301898,4.3
SYF.N,2017-04-01,-16.809,2.394592,4.4
SYF.N,2017-01-01,4.753,2.431507,4.7
SYF.N,2016-10-01,9.032,1.606498,4.9
SYF.N,2016-07-01,6.574,1.491713,4.8
SYF.N,2016-04-01,2.011,1.829833,5.1
SYF.N,2016-01-01,2.848,2.304994,4.8
SYF.N,2015-10-01,4.253,,5.0
SYF.N,2015-07-01,5.998,,5.2
SYF.N,2015-04-01,3.774,,5.4
SYF.N,2015-01-01,6.184,,5.7
SYF.N,2014-10-01,5.369,,5.7
SYF.N,2014-07-01,,,6.2
SYF.N,2014-04-01,,,6.2
SYF.N,2014-01-01,,,6.6
SYF.N,2013-10-01,,,7.2
SYF.N,2013-07-01,,,7.3
SYF.N,2013-04-01,,,7.6
SYF.N,2013-01-01,,,8.0
WAT.N,2022-10-01,2.711,3.747421,3.7
WAT.N,2022-07-01,3.48,3.092855,3.5
WAT.N,2022-04-01,20.447,2.325202,3.6
WAT.N,2022-01-01,5.682,1.515266,4.0
WAT.N,2021-10-01,13.099,1.527139,4.5
WAT.N,2021-07-01,15.741,1.444323,5.4
WAT.N,2021-04-01,46.102,1.745787,6.1
WAT.N,2021-01-01,26.483,0.926432,6.3
WAT.N,2020-10-01,11.906,0.677434,6.9
WAT.N,2020-07-01,36.149,0.638068,10.2
WAT.N,2020-04-01,-21.53,0.671282,14.7
WAT.N,2020-01-01,6.387,1.917061,3.5
WAT.N,2019-10-01,0.072,1.673179,3.6
WAT.N,2019-07-01,1.39,1.999952,3.7
WAT.N,2019-04-01,-7.049,2.413881,3.6
WAT.N,2019-01-01,8.646,2.691309,4.0
WAT.N,2018-10-01,0.918,3.055485,3.8
WAT.N,2018-07-01,1.683,2.851013,3.8
WAT.N,2018-04-01,2.396,2.744341,4.0
WAT.N,2018-01-01,2.664,2.41084,4.0
WAT.N,2017-10-01,1.599,2.32644,4.2
WAT.N,2017-07-01,2.849,2.301898,4.3
WAT.N,2017-04-01,9.532,2.394592,4.4
WAT.N,2017-01-01,3.91,2.431507,4.7
WAT.N,2016-10-01,-0.187,1.606498,4.9
WAT.N,2016-07-01,9.098,1.491713,4.8
WAT.N,2016-04-01,2.107,1.829833,5.1
WAT.N,2016-01-01,0.41,2.304994,4.8
WAT.N,2015-10-01,1.55,,5.0
WAT.N,2015-07-01,3.889,,5.2
WAT.N,2015-04-01,19.119,,5.4
WAT.N,2015-01-01,5.337,,5.7
WAT.N,2014-10-01,7.417,,5.7
WAT.N,2014-07-01,0.851,,6.2
WAT.N,2014-04-01,-17.54,,6.2
WAT.N,2014-01-01,5.538,,6.6
WAT.N,2013-10-01,-2.82,,7.2
WAT.N,2013-07-01,-11.056,,7.3
WAT.N,2013-04-01,-1.574,,7.6
WAT.N,2013-01-01,0.4,,8.0
INCY.OQ,2022-10-01,-16.143,3.747421,3.7
INCY.OQ,2022-07-01,33.187,3.092855,3.5
INCY.OQ,2022-04-01,-18.451,2.325202,3.6
INCY.OQ,2022-01-01,-88.446,1.515266,4.0
INCY.OQ,2021-10-01,58.389,1.527139,4.5
INCY.OQ,2021-07-01,7.817,1.444323,5.4
INCY.OQ,2021-04-01,4.037,1.745787,6.1
INCY.OQ,2021-01-01,24.36,0.926432,6.3
INCY.OQ,2020-10-01,-69.33,0.677434,6.9
INCY.OQ,2020-07-01,42.94,0.638068,10.2
INCY.OQ,2020-04-01,-566.307,0.671282,14.7
INCY.OQ,2020-01-01,13.652,1.917061,3.5
INCY.OQ,2019-10-01,26.963,1.673179,3.6
INCY.OQ,2019-07-01,55.466,1.999952,3.7
INCY.OQ,2019-04-01,53.816,2.413881,3.6
INCY.OQ,2019-01-01,-13.765,2.691309,4.0
INCY.OQ,2018-10-01,-5.674,3.055485,3.8
INCY.OQ,2018-07-01,-24.539,2.851013,3.8
INCY.OQ,2018-04-01,-126.695,2.744341,4.0
INCY.OQ,2018-01-01,-59.511,2.41084,4.0
INCY.OQ,2017-10-01,14.286,2.32644,4.2
INCY.OQ,2017-07-01,-26.316,2.301898,4.3
INCY.OQ,2017-04-01,32.046,2.394592,4.4
INCY.OQ,2017-01-01,-60.605,2.431507,4.7
INCY.OQ,2016-10-01,1594.886,1.606498,4.9
INCY.OQ,2016-07-01,1196.365,1.491713,4.8
INCY.OQ,2016-04-01,-28.205,1.829833,5.1
INCY.OQ,2016-01-01,233.64,2.304994,4.8
INCY.OQ,2015-10-01,45.775,,5.0
INCY.OQ,2015-07-01,20.588,,5.2
INCY.OQ,2015-04-01,-10.854,,5.4
INCY.OQ,2015-01-01,-196.616,,5.7
INCY.OQ,2014-10-01,6022.449,,5.7
INCY.OQ,2014-07-01,-473.963,,6.2
INCY.OQ,2014-04-01,-15.385,,6.2
INCY.OQ,2014-01-01,-40.004,,6.6
INCY.OQ,2013-10-01,-8.334,,7.2
INCY.OQ,2013-07-01,-39.254,,7.3
INCY.OQ,2013-04-01,38.341,,7.6
INCY.OQ,2013-01-01,830.308,,8.0
LRCX.OQ,2022-10-01,9.278,3.747421,3.7
LRCX.OQ,2022-07-01,20.568,3.092855,3.5
LRCX.OQ,2022-04-01,-1.512,2.325202,3.6
LRCX.OQ,2022-01-01,0.184,1.515266,4.0
LRCX.OQ,2021-10-01,1.789,1.527139,4.5
LRCX.OQ,2021-07-01,7.174,1.444323,5.4
LRCX.OQ,2021-04-01,13.174,1.745787,6.1
LRCX.OQ,2021-01-01,5.333,0.926432,6.3
LRCX.OQ,2020-10-01,9.14,0.677434,6.9
LRCX.OQ,2020-07-01,18.09,0.638068,10.2
LRCX.OQ,2020-04-01,-0.008,0.671282,14.7
LRCX.OQ,2020-01-01,4.149,1.917061,3.5
LRCX.OQ,2019-10-01,5.715,1.673179,3.6
LRCX.OQ,2019-07-01,5.727,1.999952,3.7
LRCX.OQ,2019-04-01,9.478,2.413881,3.6
LRCX.OQ,2019-01-01,5.644,2.691309,4.0
LRCX.OQ,2018-10-01,4.469,3.055485,3.8
LRCX.OQ,2018-07-01,7.488,2.851013,3.8
LRCX.OQ,2018-04-01,9.272,2.744341,4.0
LRCX.OQ,2018-01-01,17.792,2.41084,4.0
LRCX.OQ,2017-10-01,5.552,2.32644,4.2
LRCX.OQ,2017-07-01,2.758,2.301898,4.3
LRCX.OQ,2017-04-01,9.743,2.394592,4.4
LRCX.OQ,2017-01-01,2.079,2.431507,4.7
LRCX.OQ,2016-10-01,1.957,1.606498,4.9
LRCX.OQ,2016-07-01,9.637,1.491713,4.8
LRCX.OQ,2016-04-01,7.249,1.829833,5.1
LRCX.OQ,2016-01-01,10.077,2.304994,4.8
LRCX.OQ,2015-10-01,6.464,,5.0
LRCX.OQ,2015-07-01,1.793,,5.2
LRCX.OQ,2015-04-01,7.754,,5.4
LRCX.OQ,2015-01-01,5.466,,5.7
LRCX.OQ,2014-10-01,3.095,,5.7
LRCX.OQ,2014-07-01,1.31,,6.2
LRCX.OQ,2014-04-01,8.12,,6.2
LRCX.OQ,2014-01-01,6.693,,6.6
LRCX.OQ,2013-10-01,14.599,,7.2
LRCX.OQ,2013-07-01,11.94,,7.3
LRCX.OQ,2013-04-01,20.078,,7.6
LRCX.OQ,2013-01-01,1.656,,8.0
IDXX.OQ,2022-10-01,5.382,3.747421,3.7
IDXX.OQ,2022-07-01,0.128,3.092855,3.5
IDXX.OQ,2022-04-01,0.591,2.325202,3.6
IDXX.OQ,2022-01-01,10.607,1.515266,4.0
IDXX.OQ,2021-10-01,6.352,1.527139,4.5
IDXX.OQ,2021-07-01,15.752,1.444323,5.4
IDXX.OQ,2021-04-01,36.982,1.745787,6.1
IDXX.OQ,2021-01-01,43.866,0.926432,6.3
IDXX.OQ,2020-10-01,18.075,0.677434,6.9
IDXX.OQ,2020-07-01,46.972,0.638068,10.2
IDXX.OQ,2020-04-01,7.551,0.671282,14.7
IDXX.OQ,2020-01-01,14.935,1.917061,3.5
IDXX.OQ,2019-10-01,8.903,1.673179,3.6
IDXX.OQ,2019-07-01,4.543,1.999952,3.7
IDXX.OQ,2019-04-01,11.27,2.413881,3.6
IDXX.OQ,2019-01-01,8.447,2.691309,4.0
IDXX.OQ,2018-10-01,8.344,3.055485,3.8
IDXX.OQ,2018-07-01,5.288,2.851013,3.8
IDXX.OQ,2018-04-01,9.248,2.744341,4.0
IDXX.OQ,2018-01-01,5.859,2.41084,4.0
IDXX.OQ,2017-10-01,6.151,2.32644,4.2
IDXX.OQ,2017-07-01,12.102,2.301898,4.3
IDXX.OQ,2017-04-01,27.193,2.394592,4.4
IDXX.OQ,2017-01-01,14.324,2.431507,4.7
IDXX.OQ,2016-10-01,4.046,1.606498,4.9
IDXX.OQ,2016-07-01,19.619,1.491713,4.8
IDXX.OQ,2016-04-01,9.47,1.829833,5.1
IDXX.OQ,2016-01-01,9.804,2.304994,4.8
IDXX.OQ,2015-10-01,2.37,,5.0
IDXX.OQ,2015-07-01,5.147,,5.2
IDXX.OQ,2015-04-01,0.256,,5.4
IDXX.OQ,2015-01-01,18.159,,5.7
IDXX.OQ,2014-10-01,16.667,,5.7
IDXX.OQ,2014-07-01,4.1,,6.2
IDXX.OQ,2014-04-01,2.428,,6.2
IDXX.OQ,2014-01-01,1.513,,6.6
IDXX.OQ,2013-10-01,4.172,,7.2
IDXX.OQ,2013-07-01,2.457,,7.3
IDXX.OQ,2013-04-01,-1.67,,7.6
IDXX.OQ,2013-01-01,4.668,,8.0
PPG.N,2022-10-01,0.878,3.747421,3.7
PPG.N,2022-07-01,4.351,3.092855,3.5
PPG.N,2022-04-01,22.913,2.325202,3.6
PPG.N,2022-01-01,7.803,1.515266,4.0
PPG.N,2021-10-01,7.186,1.527139,4.5
PPG.N,2021-07-01,-11.584,1.444323,5.4
PPG.N,2021-04-01,20.141,1.745787,6.1
PPG.N,2021-01-01,0.423,0.926432,6.3
PPG.N,2020-10-01,0.638,0.677434,6.9
PPG.N,2020-07-01,39.213,0.638068,10.2
PPG.N,2020-04-01,1.019,0.671282,14.7
PPG.N,2020-01-01,-2.073,1.917061,3.5
PPG.N,2019-10-01,3.865,1.673179,3.6
PPG.N,2019-07-01,1.322,1.999952,3.7
PPG.N,2019-04-01,14.05,2.413881,3.6
PPG.N,2019-01-01,4.869,2.691309,4.0
PPG.N,2018-10-01,0.097,3.055485,3.8
PPG.N,2018-07-01,1.13,2.851013,3.8
PPG.N,2018-04-01,-0.277,2.744341,4.0
PPG.N,2018-01-01,0.665,2.41084,4.0
PPG.N,2017-10-01,-0.101,2.32644,4.2
PPG.N,2017-07-01,0.442,2.301898,4.3
PPG.N,2017-04-01,2.628,2.394592,4.4
PPG.N,2017-01-01,0.624,2.431507,4.7
PPG.N,2016-10-01,-0.23,1.606498,4.9
PPG.N,2016-07-01,0.003,1.491713,4.8
PPG.N,2016-04-01,0.744,1.829833,5.1
PPG.N,2016-01-01,0.642,2.304994,4.8
PPG.N,2015-10-01,0.832,,5.0
PPG.N,2015-07-01,1.834,,5.2
PPG.N,2015-04-01,1.335,,5.4
PPG.N,2015-01-01,6.176,,5.7
PPG.N,2014-10-01,2.477,,5.7
PPG.N,2014-07-01,2.006,,6.2
PPG.N,2014-04-01,6.067,,6.2
PPG.N,2014-01-01,4.794,,6.6
PPG.N,2013-10-01,4.11,,7.2
PPG.N,2013-07-01,4.466,,7.3
PPG.N,2013-04-01,2.58,,7.6
PPG.N,2013-01-01,-0.069,,8.0
LKQ.OQ,2022-10-01,0.874,3.747421,3.7
LKQ.OQ,2022-07-01,6.581,3.092855,3.5
LKQ.OQ,2022-04-01,8.291,2.325202,3.6
LKQ.OQ,2022-01-01,12.455,1.515266,4.0
LKQ.OQ,2021-10-01,18.354,1.527139,4.5
LKQ.OQ,2021-07-01,51.272,1.444323,5.4
LKQ.OQ,2021-04-01,48.65,1.745787,6.1
LKQ.OQ,2021-01-01,17.383,0.926432,6.3
LKQ.OQ,2020-10-01,41.643,0.677434,6.9
LKQ.OQ,2020-07-01,221.387,0.638068,10.2
LKQ.OQ,2020-04-01,16.369,0.671282,14.7
LKQ.OQ,2020-01-01,3.326,1.917061,3.5
LKQ.OQ,2019-10-01,5.969,1.673179,3.6
LKQ.OQ,2019-07-01,0.708,1.999952,3.7
LKQ.OQ,2019-04-01,0.082,2.413881,3.6
LKQ.OQ,2019-01-01,-2.538,2.691309,4.0
LKQ.OQ,2018-10-01,0.348,3.055485,3.8
LKQ.OQ,2018-07-01,5.719,2.851013,3.8
LKQ.OQ,2018-04-01,-7.095,2.744341,4.0
LKQ.OQ,2018-01-01,-1.357,2.41084,4.0
LKQ.OQ,2017-10-01,6.363,2.32644,4.2
LKQ.OQ,2017-07-01,2.161,2.301898,4.3
LKQ.OQ,2017-04-01,7.12,2.394592,4.4
LKQ.OQ,2017-01-01,-1.473,2.431507,4.7
LKQ.OQ,2016-10-01,1.019,1.606498,4.9
LKQ.OQ,2016-07-01,12.663,1.491713,4.8
LKQ.OQ,2016-04-01,0.368,1.829833,5.1
LKQ.OQ,2016-01-01,3.226,2.304994,4.8
LKQ.OQ,2015-10-01,3.03,,5.0
LKQ.OQ,2015-07-01,7.518,,5.2
LKQ.OQ,2015-04-01,13.386,,5.4
LKQ.OQ,2015-01-01,-15.012,,5.7
LKQ.OQ,2014-10-01,-4.049,,5.7
LKQ.OQ,2014-07-01,1.608,,6.2
LKQ.OQ,2014-04-01,4.12,,6.2
LKQ.OQ,2014-01-01,-8.153,,6.6
LKQ.OQ,2013-10-01,-5.262,,7.2
LKQ.OQ,2013-07-01,2.97,,7.3
LKQ.OQ,2013-04-01,-4.645,,7.6
LKQ.OQ,2013-01-01,-10.118,,8.0
HES.N,2022-10-01,1.126,3.747421,3.7
HES.N,2022-07-01,0.431,3.092855,3.5
HES.N,2022-04-01,14.867,2.325202,3.6
HES.N,2022-01-01,17.719,1.515266,4.0
HES.N,2021-10-01,21.422,1.527139,4.5
HES.N,2021-07-01,30.145,1.444323,5.4
HES.N,2021-04-01,137.923,1.745787,6.1
HES.N,2021-01-01,12.128,0.926432,6.3
HES.N,2020-10-01,-5.891,0.677434,6.9
HES.N,2020-07-01,7.811,0.638068,10.2
HES.N,2020-04-01,7.631,0.671282,14.7
HES.N,2020-01-01,-16.167,1.917061,3.5
HES.N,2019-10-01,3.832,1.673179,3.6
HES.N,2019-07-01,19.516,1.999952,3.7
HES.N,2019-04-01,136.647,2.413881,3.6
HES.N,2019-01-01,23.762,2.691309,4.0
HES.N,2018-10-01,95100.0,3.055485,3.8
HES.N,2018-07-01,21.745,2.851013,3.8
HES.N,2018-04-01,45.291,2.744341,4.0
HES.N,2018-01-01,-10.85,2.41084,4.0
HES.N,2017-10-01,10.352,2.32644,4.2
HES.N,2017-07-01,-5.499,2.301898,4.3
HES.N,2017-04-01,-25.547,2.394592,4.4
HES.N,2017-01-01,7.55,2.431507,4.7
HES.N,2016-10-01,10.024,1.606498,4.9
HES.N,2016-07-01,10.954,1.491713,4.8
HES.N,2016-04-01,5.973,1.829833,5.1
HES.N,2016-01-01,5.639,2.304994,4.8
HES.N,2015-10-01,13.955,,5.0
HES.N,2015-07-01,28.618,,5.2
HES.N,2015-04-01,7.757,,5.4
HES.N,2015-01-01,-9.428,,5.7
HES.N,2014-10-01,15.4,,5.7
HES.N,2014-07-01,17.074,,6.2
HES.N,2014-04-01,32.294,,6.2
HES.N,2014-01-01,-10.747,,6.6
HES.N,2013-10-01,-18.288,,7.2
HES.N,2013-07-01,6.929,,7.3
HES.N,2013-04-01,22.719,,7.6
HES.N,2013-01-01,-0.341,,8.0
EOG.N,2022-10-01,-0.46,3.747421,3.7
EOG.N,2022-07-01,4.249,3.092855,3.5
EOG.N,2022-04-01,7.6,2.325202,3.6
EOG.N,2022-01-01,-3.154,1.515266,4.0
EOG.N,2021-10-01,5.796,1.527139,4.5
EOG.N,2021-07-01,10.999,1.444323,5.4
EOG.N,2021-04-01,9.617,1.745787,6.1
EOG.N,2021-01-01,100.48,0.926432,6.3
EOG.N,2020-10-01,128.979,0.677434,6.9
EOG.N,2020-07-01,-363.429,0.638068,10.2
EOG.N,2020-04-01,-16.394,0.671282,14.7
EOG.N,2020-01-01,17.349,1.917061,3.5
EOG.N,2019-10-01,-0.319,1.673179,3.6
EOG.N,2019-07-01,-0.648,1.999952,3.7
EOG.N,2019-04-01,16.538,2.413881,3.6
EOG.N,2019-01-01,-7.318,2.691309,4.0
EOG.N,2018-10-01,15.198,3.055485,3.8
EOG.N,2018-07-01,10.989,2.851013,3.8
EOG.N,2018-04-01,18.404,2.744341,4.0
EOG.N,2018-01-01,31.054,2.41084,4.0
EOG.N,2017-10-01,85.312,2.32644,4.2
EOG.N,2017-07-01,-24.765,2.301898,4.3
EOG.N,2017-04-01,0.435,2.394592,4.4
EOG.N,2017-01-01,92.821,2.431507,4.7
EOG.N,2016-10-01,-29.086,1.606498,4.9
EOG.N,2016-07-01,21.019,1.491713,4.8
EOG.N,2016-04-01,1.28,1.829833,5.1
EOG.N,2016-01-01,13.303,2.304994,4.8
EOG.N,2015-10-01,106.667,,5.0
EOG.N,2015-07-01,170.924,,5.2
EOG.N,2015-04-01,1644.186,,5.4
EOG.N,2015-01-01,-22.292,,5.7
EOG.N,2014-10-01,0.772,,5.7
EOG.N,2014-07-01,6.041,,6.2
EOG.N,2014-04-01,16.253,,6.2
EOG.N,2014-01-01,3.274,,6.6
EOG.N,2013-10-01,12.557,,7.2
EOG.N,2013-07-01,20.683,,7.3
EOG.N,2013-04-01,53.275,,7.6
EOG.N,2013-01-01,18.909,,8.0
MAR.OQ,2022-10-01,0.487,3.747421,3.7
MAR.OQ,2022-07-01,15.485,3.092855,3.5
MAR.OQ,2022-04-01,39.427,2.325202,3.6
MAR.OQ,2022-01-01,31.0,1.515266,4.0
MAR.OQ,2021-10-01,0.576,1.527139,4.5
MAR.OQ,2021-07-01,75.291,1.444323,5.4
MAR.OQ,2021-04-01,196.384,1.745787,6.1
MAR.OQ,2021-01-01,7.865,0.926432,6.3
MAR.OQ,2020-10-01,173.439,0.677434,6.9
MAR.OQ,2020-07-01,-53.577,0.638068,10.2
MAR.OQ,2020-04-01,-67.33,0.671282,14.7
MAR.OQ,2020-01-01,7.088,1.917061,3.5
MAR.OQ,2019-10-01,-1.219,1.673179,3.6
MAR.OQ,2019-07-01,-0.048,1.999952,3.7
MAR.OQ,2019-04-01,5.291,2.413881,3.6
MAR.OQ,2019-01-01,3.909,2.691309,4.0
MAR.OQ,2018-10-01,29.935,3.055485,3.8
MAR.OQ,2018-07-01,6.707,2.851013,3.8
MAR.OQ,2018-04-01,9.506,2.744341,4.0
MAR.OQ,2018-01-01,11.726,2.41084,4.0
MAR.OQ,2017-10-01,11.642,2.32644,4.2
MAR.OQ,2017-07-01,5.572,2.301898,4.3
MAR.OQ,2017-04-01,11.317,2.394592,4.4
MAR.OQ,2017-01-01,1.168,2.431507,4.7
MAR.OQ,2016-10-01,3.096,1.606498,4.9
MAR.OQ,2016-07-01,5.302,1.491713,4.8
MAR.OQ,2016-04-01,4.152,1.829833,5.1
MAR.OQ,2016-01-01,1.449,2.304994,4.8
MAR.OQ,2015-10-01,5.027,,5.0
MAR.OQ,2015-07-01,0.937,,5.2
MAR.OQ,2015-04-01,4.633,,5.4
MAR.OQ,2015-01-01,4.719,,5.7
MAR.OQ,2014-10-01,5.576,,5.7
MAR.OQ,2014-07-01,-1.598,,6.2
MAR.OQ,2014-04-01,6.4,,6.2
MAR.OQ,2014-01-01,-0.874,,6.6
MAR.OQ,2013-10-01,16.448,,7.2
MAR.OQ,2013-07-01,0.088,,7.3
MAR.OQ,2013-04-01,6.446,,7.6
MAR.OQ,2013-01-01,1.67,,8.0
TJX.N,2022-10-01,7.565,3.747421,3.7
TJX.N,2022-07-01,3.792,3.092855,3.5
TJX.N,2022-04-01,13.184,2.325202,3.6
TJX.N,2022-01-01,-14.22,1.515266,4.0
TJX.N,2021-10-01,4.225,1.527139,4.5
TJX.N,2021-07-01,38.417,1.444323,5.4
TJX.N,2021-04-01,43.435,1.745787,6.1
TJX.N,2021-01-01,-19.193,0.926432,6.3
TJX.N,2020-10-01,79.103,0.677434,6.9
TJX.N,2020-07-01,-80.27,0.638068,10.2
TJX.N,2020-04-01,-316.503,0.671282,14.7
TJX.N,2020-01-01,5.41,1.917061,3.5
TJX.N,2019-10-01,3.096,1.673179,3.6
TJX.N,2019-07-01,-0.148,1.999952,3.7
TJX.N,2019-04-01,4.315,2.413881,3.6
TJX.N,2019-01-01,-0.657,2.691309,4.0
TJX.N,2018-10-01,2.861,3.055485,3.8
TJX.N,2018-07-01,11.078,2.851013,3.8
TJX.N,2018-04-01,-5.69,2.744341,4.0
TJX.N,2018-01-01,2.345,2.41084,4.0
TJX.N,2017-10-01,0.257,2.32644,4.2
TJX.N,2017-07-01,1.195,2.301898,4.3
TJX.N,2017-04-01,-1.206,2.394592,4.4
TJX.N,2017-01-01,2.857,2.431507,4.7
TJX.N,2016-10-01,4.736,1.606498,4.9
TJX.N,2016-07-01,3.663,1.491713,4.8
TJX.N,2016-04-01,7.307,1.829833,5.1
TJX.N,2016-01-01,5.226,2.304994,4.8
TJX.N,2015-10-01,1.961,,5.0
TJX.N,2015-07-01,5.611,,5.2
TJX.N,2015-04-01,3.819,,5.4
TJX.N,2015-01-01,3.341,,5.7
TJX.N,2014-10-01,0.031,,5.7
TJX.N,2014-07-01,2.82,,6.2
TJX.N,2014-04-01,-4.182,,6.2
TJX.N,2014-01-01,-1.696,,6.6
TJX.N,2013-10-01,1.557,,7.2
TJX.N,2013-07-01,4.425,,7.3
TJX.N,2013-04-01,-0.278,,7.6
TJX.N,2013-01-01,1.705,,8.0
MNST.OQ,2022-07-01,-26.882,3.747421,3.5
MNST.OQ,2022-04-01,-9.407,3.092855,3.6
MNST.OQ,2022-01-01,-0.974,2.325202,4.0
MNST.OQ,2021-10-01,-5.791,1.515266,4.5
MNST.OQ,2021-07-01,10.829,1.527139,5.4
MNST.OQ,2021-04-01,-3.918,1.444323,6.1
MNST.OQ,2021-01-01,0.604,1.745787,6.3
MNST.OQ,2020-10-01,2.93,0.926432,6.9
MNST.OQ,2020-07-01,21.367,0.677434,10.2
MNST.OQ,2020-04-01,16.635,0.638068,14.7
MNST.OQ,2020-01-01,0.75,0.671282,3.5
MNST.OQ,2019-10-01,1.451,1.917061,3.6
MNST.OQ,2019-07-01,-5.037,1.673179,3.7
MNST.OQ,2019-04-01,17.894,1.999952,3.6
MNST.OQ,2019-01-01,6.296,2.413881,4.0
MNST.OQ,2018-10-01,9.326,2.691309,3.8
MNST.OQ,2018-07-01,1.974,3.055485,3.8
MNST.OQ,2018-04-01,-0.437,2.851013,4.0
MNST.OQ,2018-01-01,-24.652,2.744341,4.0
MNST.OQ,2017-10-01,1.059,2.41084,4.2
MNST.OQ,2017-07-01,-2.133,2.32644,4.3
MNST.OQ,2017-04-01,0.226,2.301898,4.4
MNST.OQ,2017-01-01,19.004,2.394592,4.7
MNST.OQ,2016-10-01,-7.743,2.431507,4.9
MNST.OQ,2016-07-01,-3.849,1.606498,4.8
MNST.OQ,2016-04-01,8.644,1.491713,5.1
MNST.OQ,2016-01-01,-16.584,1.829833,4.8
MNST.OQ,2015-10-01,7.882,2.304994,5.0
MNST.OQ,2015-07-01,-13.258,,5.2
MNST.OQ,2015-04-01,-9.298,,5.4
MNST.OQ,2015-01-01,22.204,,5.7
MNST.OQ,2014-10-01,5.319,,5.7
MNST.OQ,2014-07-01,8.241,,6.2
MNST.OQ,2014-04-01,12.224,,6.2
MNST.OQ,2014-01-01,-4.452,,6.6
MNST.OQ,2013-10-01,-7.018,,7.2
MNST.OQ,2013-07-01,1.774,,7.3
MNST.OQ,2013-04-01,-9.385,,7.6
MNST.OQ,2013-01-01,-5.74,,8.0
MNST.OQ,2012-10-01,-14.351,,
VMC.N,2022-10-01,4.565,3.747421,3.7
VMC.N,2022-07-01,-3.025,3.092855,3.5
VMC.N,2022-04-01,17.49,2.325202,3.6
VMC.N,2022-01-01,7.709,1.515266,4.0
VMC.N,2021-10-01,-6.842,1.527139,4.5
VMC.N,2021-07-01,-5.15,1.444323,5.4
VMC.N,2021-04-01,52.039,1.745787,6.1
VMC.N,2021-01-01,8.646,0.926432,6.3
VMC.N,2020-10-01,-3.529,0.677434,6.9
