Instrument,Date,Earnings Per Share - Actual Surprise,Earnings Per Share - Actual Surprise AbsVals,GICS Industry Group Name,Earnings Per Share – Coefficient of Variation,Market Capitalization,Revenue - Actual,Number of Analysts,Recommendation - Mean (1-5),Recommendation change,Recommendation - Mean (1-5).1,Price Target - Standard Deviation,Enterprise Value To Sales (Daily Time Series Ratio),3 Month Total Return,Volume,loss firm status
KMX.N,2021-10-01,13.013,13.013,Retailing,10.3951300344586,22864409123.75,8527759000.0,13.0,1.94444,0.1319399999999999,1.8125,21.62838,1.470701099,1.77399187246006,415066.0,-1
KMX.N,2022-04-01,-21.648,21.648,Retailing,8.37084356036681,17608031961.39,7686695000.0,13.0,1.83333,-0.11111,1.94444,22.41724,1.14306400229778,-25.9156876295785,567633.0,-1
KMX.N,2022-04-01,4.64,4.64,Retailing,10.2037120261868,15844867882.2,9311621000.0,14.0,1.94737,0.1140400000000001,1.83333,19.02898,0.981600404057547,-10.8834827144687,555174.0,-1
KMX.N,2022-07-01,-43.166,43.166,Retailing,4.18561151079137,14076640332.48,8144803000.0,13.0,2.05556,0.1081899999999997,1.94737,15.54094,0.863169156185661,-27.0335985853227,1134475.0,-1
BAC.N,2013-01-01,34.71,34.71,Banks,50.5163897620117,126132845040.0,21660000000.0,31.0,2.62857,-0.0987,2.72727,1.99329,10.778200011,31.4959214764438,22344117.0,-1
BAC.N,2013-04-01,-10.229,10.229,Banks,9.68176309529153,132827799261.18,23497000000.0,28.0,2.71875,0.0901800000000001,2.62857,1.42053,11.157121938,5.09292035587412,0.0,-1
BAC.N,2013-10-01,9.505,9.505,Banks,11.2023653088042,148411691600.0,21530000000.0,29.0,2.76471,0.04596,2.71875,2.14325,10.834995286,7.38442357246845,22147204.0,-1
BAC.N,2014-01-01,10.729,10.729,Banks,9.41962581137839,165902671168.72,21488000000.0,30.0,2.67647,-0.0882399999999998,2.76471,2.48117,10.498718703,12.8982725550008,17373911.0,-1
BAC.N,2014-04-01,97.511,97.511,Banks,47.382974521035,182121200000.0,22767000000.0,29.0,2.67742,0.00095,2.67647,2.50906,10.140498001,10.5328902701174,13363961.0,1
BAC.N,2014-07-01,-22.961,22.961,Banks,8.50929719508352,162706400000.0,21960000000.0,28.0,2.5,-0.1774200000000001,2.67742,2.24248,9.91041334,-9.42315535948945,11129461.0,-1
BAC.N,2014-10-01,66.84,66.84,Banks,-28.35193986957,180308792700.0,21434000000.0,25.0,2.44444,-0.0555599999999998,2.5,1.71677,10.629201297,11.2748881643028,18594402.0,1
BAC.N,2015-01-01,2.881,2.881,Banks,4.94791666666667,189153744895.64,18955000000.0,26.0,2.32143,-0.1230100000000002,2.44444,1.70277,11.053707526,5.2301179289669,13570201.0,-1
BAC.N,2015-04-01,3.03,3.03,Banks,7.06435881585274,162930492824.05,21421000000.0,30.0,2.25807,-0.0633599999999998,2.32143,1.52856,10.040578815,-13.7027415009526,20896655.0,-1
BAC.N,2015-07-01,3.559,3.559,Banks,5.39337792829354,179754981710.36,22345000000.0,30.0,2.32258,0.0645099999999998,2.25807,1.42085,9.963906389,9.98882602970039,28962360.0,-1
BAC.N,2015-10-01,2.786,2.786,Banks,8.65503793947822,163472611900.0,20913000000.0,30.0,1.90323,-0.4193499999999999,2.32258,1.48136,9.979065479,-8.17186683130849,20756644.0,-1
BAC.N,2016-01-01,10.041,10.041,Banks,6.30264855429916,176259000862.93,19561000000.0,30.0,1.96875,0.06552,1.90323,1.26016,9.868467475,8.32964203497424,13932700.0,-1
BAC.N,2016-04-01,-2.42,2.42,Banks,11.0850897736144,140461166607.04,19573000000.0,29.0,1.84375,-0.125,1.96875,1.64359,8.938820098,-19.3677353427034,19673180.0,-1
BAC.N,2016-07-01,13.254,13.254,Banks,8.17263544536272,137397800715.31,20785000000.0,30.0,1.91429,0.07054,1.84375,1.45565,8.56166589,-1.22663154922643,32996145.0,-1
